Date,Tmax_C,Tmin_C,Humidity_pct,Pressure_kPa,WindSpeed_mps,DewPoint_C,SolarRadiation_Wm2,PRECTOTCORR,Division
19851130,29.72,14.85,49.04,101.34,1.02,9.19,16.59,0.0,Dhaka
19851201,28.85,14.37,53.96,101.35,1.28,10.56,16.71,0.0,Dhaka
19851202,28.8,15.44,51.46,101.31,1.16,10.47,16.11,0.0,Dhaka
19851203,28.58,14.54,48.04,101.34,1.06,8.95,16.69,0.0,Dhaka
19851204,28.42,15.77,50.12,101.28,1.1,9.78,15.81,0.0,Dhaka
19851205,28.05,14.34,50.46,101.24,1.04,9.05,15.79,0.0,Dhaka
19851206,28.37,13.49,49.26,101.15,1.17,8.48,15.83,0.0,Dhaka
19851207,28.58,14.27,52.05,101.18,0.97,9.69,16.12,0.0,Dhaka
19851208,28.18,14.78,48.14,101.16,0.7,8.71,15.92,0.0,Dhaka
19851209,28.1,13.26,48.78,101.0,1.39,8.56,15.68,0.0,Dhaka
19851210,27.95,14.3,46.24,101.11,1.4,7.23,15.54,0.0,Dhaka
19851211,27.51,11.44,40.54,101.32,1.21,4.46,16.23,0.0,Dhaka
19851212,28.54,11.31,41.55,101.32,1.19,5.46,16.39,0.0,Dhaka
19851213,26.83,13.28,45.64,101.26,1.28,6.73,15.75,0.0,Dhaka
19851214,27.19,14.14,47.62,101.35,1.21,7.9,15.67,0.0,Dhaka
19851215,28.97,14.03,50.22,101.39,1.25,9.54,15.96,0.0,Dhaka
19851216,29.3,14.61,52.93,101.26,0.93,11.02,15.17,0.0,Dhaka
19851217,29.87,15.46,62.58,101.18,0.99,13.9,14.97,0.0,Dhaka
19851218,29.44,16.81,61.81,101.14,1.05,13.73,15.06,0.0,Dhaka
19851219,29.82,16.77,48.19,101.03,1.94,9.74,15.81,0.0,Dhaka
19851220,29.12,13.23,43.03,101.45,1.54,5.78,15.45,0.0,Dhaka
19851221,28.55,11.67,49.12,101.65,1.39,6.98,15.83,0.0,Dhaka
19851222,29.8,12.69,49.47,101.62,1.12,8.83,15.97,0.0,Dhaka
19851223,30.34,13.98,48.21,101.52,1.17,9.15,15.74,0.0,Dhaka
19851224,29.01,13.8,47.57,101.47,1.28,8.46,15.48,0.0,Dhaka
19851225,28.22,14.02,48.02,101.53,0.93,8.8,14.83,0.0,Dhaka
19851226,28.04,13.29,50.35,101.52,1.24,8.89,14.65,0.0,Dhaka
19851227,29.08,14.36,47.73,101.3,1.03,8.98,14.95,0.0,Dhaka
19851228,29.41,15.81,60.89,101.07,2.19,13.49,10.82,1.52,Dhaka
19851229,25.86,11.58,54.79,101.35,1.94,6.98,13.69,1.0,Dhaka
19851230,24.23,10.73,50.32,101.29,1.59,6.24,12.8,6.45,Dhaka
19851231,24.97,10.89,51.56,101.32,1.48,6.22,14.03,0.0,Dhaka
19860101,25.4,10.43,56.52,101.26,1.36,7.86,14.26,0.0,Dhaka
19860102,26.22,11.41,56.37,101.19,1.26,8.52,15.37,0.0,Dhaka
19860103,25.14,10.56,49.22,101.34,1.5,5.25,14.63,0.0,Dhaka
19860104,22.75,11.85,52.62,101.34,1.39,6.5,13.4,0.0,Dhaka
19860105,25.54,10.98,55.54,101.14,1.34,7.84,14.75,0.0,Dhaka
19860106,26.48,11.54,55.43,101.36,1.21,8.25,15.28,0.0,Dhaka
19860107,27.37,12.01,49.05,101.4,1.14,7.55,15.77,0.0,Dhaka
19860108,26.0,12.23,50.23,101.4,1.15,7.5,13.32,0.0,Dhaka
19860109,28.48,13.26,47.88,101.48,1.0,8.05,10.38,0.0,Dhaka
19860110,28.55,15.57,46.04,101.45,0.79,8.67,9.67,0.0,Dhaka
19860111,28.6,15.6,45.21,101.32,0.82,8.33,16.09,0.0,Dhaka
19860112,27.77,13.91,53.54,101.35,1.34,9.85,10.51,0.0,Dhaka
19860113,28.5,14.42,54.41,101.5,1.17,9.17,10.96,0.0,Dhaka
19860114,28.03,12.38,43.99,101.43,1.6,5.38,17.12,0.0,Dhaka
19860115,24.97,11.2,52.07,101.42,2.24,6.81,7.52,0.0,Dhaka
19860116,25.37,13.01,53.67,101.33,1.4,8.07,9.1,0.17,Dhaka
19860117,25.64,12.72,42.28,101.33,0.97,4.33,15.06,1.91,Dhaka
19860118,24.92,9.33,48.54,101.38,1.51,4.92,16.88,0.33,Dhaka
19860119,26.56,11.19,44.01,101.41,1.57,4.52,17.45,0.0,Dhaka
19860120,27.33,10.64,45.96,101.44,1.58,5.0,17.55,0.0,Dhaka
19860121,28.13,10.9,43.63,101.42,1.84,4.46,17.64,0.0,Dhaka
19860122,27.99,11.51,46.38,101.38,1.92,6.16,17.29,0.0,Dhaka
19860123,27.59,13.95,45.68,101.26,1.56,7.07,17.7,0.0,Dhaka
19860124,28.39,11.38,43.12,101.32,1.79,4.98,17.61,0.0,Dhaka
19860125,27.87,10.82,37.9,101.46,1.39,3.32,17.75,0.0,Dhaka
19860126,28.72,11.85,34.37,101.41,1.27,2.99,17.72,0.0,Dhaka
19860127,29.25,13.45,40.88,101.47,1.57,5.77,17.94,0.0,Dhaka
19860128,29.77,14.68,36.94,101.45,1.64,5.08,18.82,0.0,Dhaka
19860129,29.81,13.24,39.28,101.33,1.75,6.08,17.6,0.0,Dhaka
19860130,30.32,16.55,40.63,101.08,1.32,8.5,18.13,0.0,Dhaka
19860131,31.5,16.17,46.02,100.82,1.92,10.71,17.83,0.0,Dhaka
19860201,31.42,18.55,40.85,100.93,1.99,9.29,16.86,0.0,Dhaka
19860202,30.08,16.05,35.64,101.13,1.87,5.71,17.32,0.06,Dhaka
19860203,29.86,14.36,33.01,101.15,1.85,2.89,17.81,0.01,Dhaka
19860204,30.07,14.18,27.61,101.11,1.78,0.59,17.95,0.0,Dhaka
19860205,31.19,16.76,27.71,101.1,1.51,2.98,17.66,0.0,Dhaka
19860206,31.98,17.11,33.93,101.16,1.52,6.64,14.84,0.0,Dhaka
19860207,31.16,16.99,36.47,101.28,1.28,6.99,19.33,0.0,Dhaka
19860208,31.6,15.62,36.33,101.38,1.66,6.6,18.63,0.0,Dhaka
19860209,31.98,16.5,38.89,101.54,1.92,7.93,18.48,0.0,Dhaka
19860210,33.08,16.47,32.69,101.49,1.32,5.4,15.21,0.0,Dhaka
19860211,32.66,15.91,34.94,101.3,2.04,6.67,18.08,0.0,Dhaka
19860212,30.49,17.94,52.98,101.23,2.33,12.49,11.12,0.49,Dhaka
19860213,30.11,17.23,47.92,101.23,1.82,11.04,18.66,0.05,Dhaka
19860214,31.02,20.11,42.29,101.15,1.09,11.18,17.92,0.0,Dhaka
19860215,29.09,18.21,52.2,101.01,1.71,12.35,9.43,0.41,Dhaka
19860216,31.09,16.69,40.15,100.97,2.44,6.79,19.89,0.0,Dhaka
19860217,29.74,13.05,30.88,101.18,2.0,0.8,19.45,0.35,Dhaka
19860218,29.81,13.53,22.36,101.25,1.6,-2.8,19.97,0.0,Dhaka
19860219,29.63,12.56,25.18,101.15,1.64,-1.24,20.26,0.0,Dhaka
19860220,30.53,13.1,25.18,101.24,1.45,0.13,20.73,0.0,Dhaka
19860221,33.28,15.34,24.45,101.14,1.3,0.86,21.61,0.0,Dhaka
19860222,33.8,17.48,24.68,100.93,1.39,2.23,21.25,0.0,Dhaka
19860223,33.6,16.54,42.36,100.89,2.27,10.04,19.81,0.0,Dhaka
19860224,33.07,16.98,30.97,100.97,2.32,2.79,21.1,0.0,Dhaka
19860225,30.57,15.27,19.18,101.03,1.32,-2.93,21.09,0.0,Dhaka
19860226,33.04,12.65,21.87,101.04,2.2,-2.22,22.97,0.0,Dhaka
19860227,31.62,14.63,18.48,101.05,1.73,-4.03,22.87,0.0,Dhaka
19860228,31.8,15.47,18.28,101.04,1.56,-2.09,22.86,0.0,Dhaka
19860301,33.72,16.33,22.25,101.04,1.43,0.81,18.15,0.0,Dhaka
19860302,33.06,16.95,28.57,101.14,1.28,3.86,11.05,0.0,Dhaka
19860303,33.14,17.97,27.07,101.26,1.48,3.74,21.49,0.0,Dhaka
19860304,33.58,16.69,22.6,101.24,1.17,0.75,22.66,0.0,Dhaka
19860305,33.56,16.83,32.62,101.2,1.23,5.01,23.38,0.0,Dhaka
19860306,33.62,18.23,37.47,101.16,1.55,9.17,23.66,0.0,Dhaka
19860307,33.65,19.7,43.97,101.06,2.25,11.1,23.32,3.72,Dhaka
19860308,34.23,17.39,41.96,101.06,1.76,9.25,23.72,0.11,Dhaka
19860309,35.76,18.44,43.24,100.96,2.3,12.08,22.95,0.22,Dhaka
19860310,36.76,19.43,41.37,100.97,1.69,10.97,24.52,0.0,Dhaka
19860311,38.08,20.72,35.47,100.8,1.57,10.27,24.01,0.0,Dhaka
19860312,38.44,21.09,41.75,100.66,2.35,12.84,23.91,0.0,Dhaka
19860313,38.98,22.1,42.61,100.58,2.16,12.78,23.6,0.02,Dhaka
19860314,38.71,21.26,35.05,100.49,1.88,8.64,24.12,0.0,Dhaka
19860315,39.53,19.07,29.25,100.28,2.58,7.09,22.99,0.05,Dhaka
19860316,37.77,22.08,42.01,100.29,2.9,10.78,21.89,0.06,Dhaka
19860317,35.14,17.65,27.96,100.67,2.39,3.4,23.96,4.64,Dhaka
19860318,36.12,19.57,26.15,100.62,1.72,4.95,24.2,0.21,Dhaka
19860319,38.06,19.11,30.12,100.4,2.09,8.06,23.51,0.0,Dhaka
19860320,38.18,20.72,29.73,100.37,1.51,8.63,24.38,0.24,Dhaka
19860321,37.08,19.16,24.13,100.56,2.25,2.66,24.09,0.59,Dhaka
19860322,37.14,19.47,15.75,100.68,1.68,-1.68,23.65,0.0,Dhaka
19860323,39.28,18.07,22.34,100.52,2.01,4.08,23.93,0.0,Dhaka
19860324,39.97,20.6,30.13,100.48,1.54,8.19,23.76,0.0,Dhaka
19860325,39.53,21.77,24.92,100.66,1.49,6.89,23.54,0.08,Dhaka
19860326,38.06,20.9,24.65,100.83,2.37,5.65,23.98,0.02,Dhaka
19860327,38.84,21.24,16.74,100.85,1.5,0.14,24.31,0.0,Dhaka
19860328,39.82,19.6,34.79,100.63,2.43,7.39,24.53,0.0,Dhaka
19860329,40.75,20.58,28.17,100.37,2.5,7.72,24.4,0.0,Dhaka
19860330,42.28,22.62,49.69,100.38,3.56,16.86,24.24,0.0,Dhaka
19860331,40.72,24.27,53.69,100.41,2.95,19.05,23.78,0.02,Dhaka
19860401,40.61,25.16,47.65,100.46,3.22,17.74,24.58,3.49,Dhaka
19860402,40.06,24.28,49.31,100.6,2.84,17.96,24.83,0.38,Dhaka
19860403,39.78,24.13,49.89,100.65,2.63,17.81,23.95,0.05,Dhaka
19860404,38.16,23.89,44.84,100.82,1.35,15.68,25.0,0.17,Dhaka
19860405,35.3,22.87,47.31,100.76,1.07,16.32,23.67,10.8,Dhaka
19860406,35.0,20.9,44.94,100.8,2.39,14.3,25.35,0.89,Dhaka
19860407,36.86,22.16,49.11,100.73,2.26,16.59,24.4,1.57,Dhaka
19860408,38.21,23.34,49.3,100.51,3.37,17.05,24.18,0.03,Dhaka
19860409,36.3,23.38,60.92,100.5,3.5,20.18,24.36,5.73,Dhaka
19860410,33.67,24.1,71.15,100.69,2.93,22.3,24.2,20.32,Dhaka
19860411,36.12,24.0,66.53,100.72,3.27,21.91,21.83,6.25,Dhaka
19860412,39.09,24.21,58.63,100.53,3.24,20.49,23.49,0.71,Dhaka
19860413,38.03,24.05,61.34,100.43,3.99,20.84,22.34,4.9,Dhaka
19860414,37.27,25.13,68.52,100.49,4.18,22.98,22.63,13.34,Dhaka
19860415,40.89,25.65,60.6,100.38,4.78,21.66,23.98,2.6,Dhaka
19860416,41.14,25.44,60.56,100.23,4.7,21.4,24.18,1.25,Dhaka
19860417,39.01,25.51,63.9,100.11,4.87,22.06,23.77,0.09,Dhaka
19860418,40.33,25.23,59.03,100.18,4.42,21.18,22.14,0.07,Dhaka
19860419,37.33,25.12,63.12,100.49,4.42,21.52,22.53,3.99,Dhaka
19860420,35.73,24.61,65.49,100.43,4.22,21.7,22.93,5.18,Dhaka
19860421,37.3,23.8,60.39,100.54,2.6,20.53,22.57,0.64,Dhaka
19860422,36.96,23.52,55.35,100.6,1.39,19.2,26.36,0.6,Dhaka
19860423,36.91,24.12,54.34,100.46,2.58,19.14,18.39,0.0,Dhaka
19860424,37.36,23.17,54.13,100.4,3.16,18.83,13.39,0.0,Dhaka
19860425,36.5,24.44,65.43,100.45,2.86,21.17,16.49,23.88,Dhaka
19860426,33.32,24.22,73.25,100.45,3.54,22.6,21.17,24.71,Dhaka
19860427,35.51,24.0,68.38,100.44,3.19,21.76,11.71,3.7,Dhaka
19860428,33.58,23.43,70.31,100.38,2.98,21.73,16.62,7.81,Dhaka
19860429,33.11,23.46,68.09,100.46,2.44,21.01,25.18,1.39,Dhaka
19860430,34.53,23.41,63.46,100.57,2.4,20.55,17.79,3.59,Dhaka
19860501,34.62,23.73,67.14,100.55,2.43,21.73,20.43,6.3,Dhaka
19860502,35.13,24.09,63.36,100.49,1.97,21.08,22.63,2.51,Dhaka
19860503,37.24,24.82,63.62,100.36,3.17,22.14,21.62,2.78,Dhaka
19860504,35.98,25.44,66.08,100.41,3.4,22.57,15.5,0.42,Dhaka
19860505,37.02,24.42,63.89,100.34,3.23,21.87,24.49,1.56,Dhaka
19860506,35.37,25.08,67.4,100.39,2.7,22.23,16.79,1.43,Dhaka
19860507,28.08,23.31,79.72,100.46,1.74,21.94,19.89,11.25,Dhaka
19860508,33.91,21.75,62.3,100.59,1.62,19.25,24.79,2.86,Dhaka
19860509,35.91,23.64,57.16,100.35,0.92,19.89,24.86,0.13,Dhaka
19860510,37.54,25.24,48.85,100.06,0.84,18.77,24.56,0.0,Dhaka
19860511,38.13,26.25,51.93,100.11,2.86,19.74,25.13,0.0,Dhaka
19860512,37.64,24.48,56.98,100.3,2.38,20.41,24.88,0.81,Dhaka
19860513,36.38,25.22,60.64,100.44,2.23,21.41,23.79,5.08,Dhaka
19860514,36.03,24.92,61.74,100.37,2.63,21.36,25.22,0.57,Dhaka
19860515,36.28,26.07,60.75,100.3,3.33,21.54,14.12,0.43,Dhaka
19860516,35.76,24.93,63.1,100.35,2.02,21.85,16.47,0.55,Dhaka
19860517,34.91,25.36,63.27,100.1,2.92,21.79,18.08,1.52,Dhaka
19860518,34.44,25.11,69.11,100.0,2.39,23.01,18.69,4.02,Dhaka
19860519,36.44,25.97,63.1,100.04,2.47,22.39,13.52,3.62,Dhaka
19860520,37.62,25.85,60.96,100.01,2.73,22.34,18.3,1.01,Dhaka
19860521,38.17,26.01,60.98,100.16,1.94,22.38,18.75,0.17,Dhaka
19860522,38.32,26.38,55.1,100.21,1.78,20.74,19.52,0.74,Dhaka
19860523,40.6,25.8,37.6,100.15,2.11,13.13,28.68,0.31,Dhaka
19860524,41.2,21.47,29.3,100.12,1.84,9.16,28.72,0.0,Dhaka
19860525,40.93,22.36,35.14,100.02,2.1,13.71,27.72,0.0,Dhaka
19860526,39.28,25.36,52.93,100.12,3.01,19.9,24.72,4.7,Dhaka
19860527,37.86,25.59,56.67,100.35,2.71,20.36,27.96,5.5,Dhaka
19860528,36.83,24.73,57.6,100.48,1.86,20.32,24.73,3.22,Dhaka
19860529,39.02,25.5,50.75,100.32,1.95,19.77,27.72,0.19,Dhaka
19860530,39.06,26.14,50.03,100.3,2.78,19.76,20.29,0.0,Dhaka
19860531,39.13,26.7,51.62,100.39,2.5,20.72,19.96,0.0,Dhaka
19860601,39.85,27.72,50.27,100.38,2.8,20.66,19.33,0.02,Dhaka
19860602,37.2,27.68,57.11,100.25,2.88,22.15,27.15,0.12,Dhaka
19860603,41.13,26.57,51.87,99.96,2.56,20.64,28.4,0.0,Dhaka
19860604,40.53,27.68,51.68,99.82,3.25,21.26,26.43,1.53,Dhaka
19860605,41.73,28.18,48.24,99.83,2.94,20.53,19.18,0.0,Dhaka
19860606,41.25,27.82,54.0,99.83,3.77,22.4,23.5,0.0,Dhaka
19860607,39.37,28.5,55.2,99.91,3.53,22.49,23.86,0.0,Dhaka
19860608,40.87,28.1,52.43,100.0,3.44,21.93,24.67,0.1,Dhaka
19860609,40.78,28.14,51.46,100.03,4.03,21.47,17.39,0.0,Dhaka
19860610,40.92,28.34,52.8,99.88,4.45,22.14,22.14,0.22,Dhaka
19860611,40.01,28.18,53.55,99.89,3.72,22.14,19.01,2.06,Dhaka
19860612,39.41,27.25,55.74,99.88,3.15,22.41,14.59,4.74,Dhaka
19860613,34.71,27.77,55.17,99.88,1.66,20.67,20.78,0.47,Dhaka
19860614,36.65,27.43,63.15,99.9,3.2,23.35,14.75,8.53,Dhaka
19860615,35.1,27.56,70.6,99.92,3.36,24.26,20.29,8.81,Dhaka
19860616,33.78,26.8,75.1,99.99,3.59,24.5,17.53,5.33,Dhaka
19860617,34.13,26.57,68.93,100.02,3.22,23.81,17.98,0.73,Dhaka
19860618,35.02,27.23,70.57,99.83,3.39,24.45,17.67,1.5,Dhaka
19860619,34.17,27.28,71.86,99.63,2.6,24.5,21.93,2.05,Dhaka
19860620,34.73,27.43,71.61,99.57,3.81,24.77,17.71,3.57,Dhaka
19860621,33.12,27.41,73.98,99.79,4.37,24.78,11.99,4.93,Dhaka
19860622,36.28,26.56,75.63,99.85,3.25,25.28,17.29,5.16,Dhaka
19860623,37.07,26.66,68.88,99.65,3.68,24.5,20.44,2.44,Dhaka
19860624,36.91,27.71,73.65,99.43,3.8,25.23,19.12,2.66,Dhaka
19860625,34.79,27.07,75.74,99.48,4.74,25.24,12.01,2.48,Dhaka
19860626,35.18,27.21,76.37,99.37,5.01,25.25,16.24,4.07,Dhaka
19860627,35.38,26.91,73.85,99.53,5.08,24.95,11.92,9.49,Dhaka
19860628,33.23,26.86,77.65,99.5,4.89,24.91,17.89,17.72,Dhaka
19860629,32.96,26.66,76.29,99.45,5.81,24.29,10.09,2.04,Dhaka
19860630,31.62,25.81,80.22,99.75,5.77,24.36,10.43,33.22,Dhaka
19860701,33.61,25.98,78.96,100.1,4.25,24.82,14.96,22.08,Dhaka
19860702,33.48,25.69,78.87,100.19,3.21,25.07,24.31,24.69,Dhaka
19860703,35.93,26.0,74.94,99.99,3.19,25.27,20.88,1.34,Dhaka
19860704,34.06,26.83,78.93,99.75,3.59,25.81,16.88,0.85,Dhaka
19860705,32.05,27.45,84.05,99.58,2.42,26.22,15.42,5.92,Dhaka
19860706,30.15,26.66,82.24,99.8,2.32,24.91,19.7,17.44,Dhaka
19860707,29.59,25.83,88.64,99.88,3.19,25.34,10.35,14.25,Dhaka
19860708,33.07,25.46,80.09,100.25,3.48,24.72,15.96,2.49,Dhaka
19860709,32.93,25.69,80.08,100.17,3.39,24.99,19.69,1.72,Dhaka
19860710,34.68,25.96,79.41,99.97,3.67,25.54,19.01,2.54,Dhaka
19860711,34.43,26.32,78.51,99.84,2.88,25.36,19.52,2.97,Dhaka
19860712,34.68,26.26,79.99,99.9,3.47,25.37,17.34,3.42,Dhaka
19860713,34.51,25.89,77.39,99.95,3.86,24.97,20.6,1.06,Dhaka
19860714,34.31,26.2,77.65,99.93,3.73,24.89,18.87,1.51,Dhaka
19860715,34.81,25.68,76.54,99.95,3.6,24.81,21.02,1.63,Dhaka
19860716,35.68,26.02,73.86,99.96,3.44,24.75,21.09,0.12,Dhaka
19860717,35.39,26.09,74.09,99.92,3.21,24.8,20.65,0.19,Dhaka
19860718,34.82,26.68,75.63,99.8,3.27,25.01,12.21,0.68,Dhaka
19860719,34.98,26.47,75.25,99.8,4.18,24.74,19.88,0.14,Dhaka
19860720,33.15,26.0,77.11,99.87,3.88,24.68,17.61,0.26,Dhaka
19860721,35.24,26.11,77.27,99.83,3.9,24.49,19.08,3.84,Dhaka
19860722,31.72,26.38,84.13,99.89,5.11,25.33,9.24,6.35,Dhaka
19860723,31.06,25.6,86.9,100.25,3.84,25.26,11.62,24.63,Dhaka
19860724,31.6,25.39,86.07,100.18,3.45,25.28,8.64,16.42,Dhaka
19860725,29.57,25.9,88.02,100.24,3.32,25.13,6.58,8.6,Dhaka
19860726,29.82,25.47,87.71,100.27,2.15,24.98,11.69,24.98,Dhaka
19860727,28.7,25.23,91.13,100.44,1.93,25.06,13.35,38.96,Dhaka
19860728,28.29,25.06,90.06,100.55,3.35,24.66,17.5,20.34,Dhaka
19860729,31.68,24.21,83.47,100.4,2.68,24.34,22.34,10.73,Dhaka
19860730,31.45,24.66,85.08,100.43,3.18,24.68,17.14,1.76,Dhaka
19860731,31.59,24.36,84.87,100.57,2.62,24.77,19.46,2.4,Dhaka
19860801,32.06,24.57,82.99,100.45,2.57,24.81,17.81,0.47,Dhaka
19860802,32.45,25.15,81.7,100.22,2.5,24.9,15.76,1.42,Dhaka
19860803,32.26,25.63,79.49,100.04,1.41,24.89,19.6,4.65,Dhaka
19860804,33.84,25.89,77.06,99.84,1.24,25.18,17.38,3.35,Dhaka
19860805,31.67,25.91,85.74,99.84,1.94,25.47,19.49,8.79,Dhaka
19860806,30.56,25.43,86.03,100.04,2.47,24.88,14.22,10.99,Dhaka
19860807,32.55,25.45,84.34,100.15,2.54,25.43,23.22,5.82,Dhaka
19860808,33.7,25.53,79.4,100.14,1.6,25.12,21.47,0.23,Dhaka
19860809,33.84,26.08,79.23,100.04,1.36,25.45,22.15,0.81,Dhaka
19860810,34.48,26.4,77.97,99.92,1.11,25.69,25.12,7.27,Dhaka
19860811,34.49,26.52,79.58,99.92,2.0,25.97,17.51,2.2,Dhaka
19860812,31.34,26.46,85.55,99.96,3.02,25.68,19.54,2.36,Dhaka
19860813,31.88,25.72,87.46,100.01,3.38,25.66,12.29,5.29,Dhaka
19860814,31.39,25.57,86.0,100.12,3.35,25.22,18.15,4.41,Dhaka
19860815,32.92,24.99,82.76,100.21,2.88,25.21,18.87,3.97,Dhaka
19860816,33.35,25.78,82.41,100.19,2.86,25.56,18.43,1.57,Dhaka
19860817,33.22,26.09,81.8,100.07,2.9,25.4,20.75,1.29,Dhaka
19860818,34.55,25.28,79.36,100.0,2.8,25.1,19.51,1.6,Dhaka
19860819,30.26,26.17,84.38,100.16,2.61,24.76,19.51,0.32,Dhaka
19860820,32.15,25.81,84.87,100.19,3.05,25.34,12.86,1.55,Dhaka
19860821,32.91,25.49,82.62,100.03,3.06,25.08,16.3,5.33,Dhaka
19860822,32.91,25.6,83.38,99.98,3.97,25.4,8.92,12.84,Dhaka
19860823,33.32,26.04,81.99,100.2,3.58,25.47,12.11,8.87,Dhaka
19860824,33.62,25.73,81.67,100.3,3.36,25.5,13.31,6.88,Dhaka
19860825,33.26,26.11,83.04,100.09,3.07,25.85,8.6,8.46,Dhaka
19860826,32.33,26.13,85.77,99.98,2.26,26.09,9.85,27.93,Dhaka
19860827,33.23,26.32,82.39,99.96,1.6,25.95,20.05,9.14,Dhaka
19860828,33.9,25.72,76.02,100.07,1.31,24.91,19.62,1.71,Dhaka
19860829,31.34,26.12,84.14,100.3,2.02,25.35,16.67,2.41,Dhaka
19860830,33.51,25.65,78.91,100.18,2.03,24.94,15.64,0.9,Dhaka
19860831,30.99,26.06,85.39,100.2,2.28,25.36,13.7,1.39,Dhaka
19860901,32.29,25.73,82.84,100.35,2.07,25.14,17.16,8.76,Dhaka
19860902,32.48,25.58,83.25,100.26,2.36,25.41,19.83,12.96,Dhaka
19860903,33.43,25.95,81.03,100.08,2.07,25.52,16.09,2.59,Dhaka
19860904,31.52,26.21,82.26,100.02,1.14,25.21,15.85,6.33,Dhaka
19860905,33.44,25.53,75.02,100.0,0.57,24.45,20.81,9.98,Dhaka
19860906,30.31,26.19,82.4,100.01,0.94,24.95,14.5,0.21,Dhaka
19860907,31.28,26.07,85.79,99.91,1.14,25.79,18.35,0.83,Dhaka
19860908,28.94,25.82,91.92,99.87,1.47,25.66,10.54,19.45,Dhaka
19860909,30.57,25.17,87.43,100.03,2.33,25.02,17.6,20.34,Dhaka
19860910,29.42,25.12,93.5,100.28,2.46,25.61,11.84,41.38,Dhaka
19860911,30.2,24.56,91.03,100.57,2.83,25.31,11.63,19.01,Dhaka
19860912,29.99,24.81,90.69,100.7,2.47,25.21,10.39,9.78,Dhaka
19860913,30.97,24.8,88.43,100.67,3.08,25.12,19.96,2.47,Dhaka
19860914,31.03,24.57,86.89,100.69,2.59,24.96,15.66,1.94,Dhaka
19860915,31.41,24.39,85.48,100.7,2.46,24.68,18.69,1.66,Dhaka
19860916,31.93,24.47,86.96,100.67,2.31,25.31,17.5,2.87,Dhaka
19860917,31.29,25.08,88.13,100.61,2.71,25.53,9.75,10.02,Dhaka
19860918,31.94,25.17,83.15,100.59,1.08,25.07,18.63,8.78,Dhaka
19860919,31.5,25.42,82.42,100.56,1.0,25.07,21.53,8.86,Dhaka
19860920,32.89,24.26,81.81,100.54,1.84,24.53,23.13,9.45,Dhaka
19860921,30.99,24.21,86.85,100.72,2.16,24.64,19.06,8.83,Dhaka
19860922,30.24,23.58,87.04,100.98,1.61,24.21,11.8,3.85,Dhaka
19860923,30.56,23.56,83.54,101.04,1.36,23.96,15.86,10.84,Dhaka
19860924,28.87,23.65,87.17,100.91,1.79,23.64,10.14,8.31,Dhaka
19860925,27.35,23.11,90.59,100.82,2.4,23.28,6.71,2.42,Dhaka
19860926,27.38,22.76,90.99,100.81,3.73,23.1,4.3,9.75,Dhaka
19860927,26.15,22.98,93.63,101.06,3.32,23.37,6.57,32.34,Dhaka
19860928,27.93,22.76,89.74,101.08,1.77,22.92,14.29,12.18,Dhaka
19860929,27.16,22.46,91.63,100.82,1.53,23.03,7.69,35.68,Dhaka
19860930,28.45,22.68,91.43,100.69,1.84,23.87,13.37,6.72,Dhaka
19861001,28.31,23.42,90.47,100.81,1.94,23.69,14.81,14.24,Dhaka
19861002,27.5,22.95,89.13,100.95,1.37,23.17,9.83,11.55,Dhaka
19861003,28.75,23.23,88.01,101.09,1.29,23.52,20.62,14.78,Dhaka
19861004,28.3,23.1,88.87,101.06,1.47,23.61,15.48,8.26,Dhaka
19861005,28.08,23.66,90.0,101.0,1.07,23.84,9.23,0.19,Dhaka
19861006,27.78,23.52,92.82,100.97,1.92,24.15,6.7,2.36,Dhaka
19861007,27.92,24.24,94.03,100.77,2.27,24.63,11.64,35.78,Dhaka
19861008,27.46,23.67,94.95,100.52,2.52,24.65,7.67,47.18,Dhaka
19861009,28.39,23.32,87.16,100.48,1.28,23.41,16.62,34.09,Dhaka
19861010,29.84,22.28,84.49,100.72,1.09,22.9,18.78,5.91,Dhaka
19861011,29.69,22.64,87.09,100.9,1.45,23.49,18.66,1.53,Dhaka
19861012,29.88,22.94,82.44,101.07,0.87,22.95,19.91,1.26,Dhaka
19861013,30.27,22.85,83.21,101.06,1.08,23.0,19.67,1.31,Dhaka
19861014,29.88,22.0,85.34,100.93,1.34,23.04,14.7,2.5,Dhaka
19861015,29.77,22.13,86.9,100.93,1.56,23.28,19.8,5.83,Dhaka
19861016,29.6,22.26,87.61,100.96,1.62,23.22,21.17,5.98,Dhaka
19861017,30.44,21.55,79.54,100.98,0.87,22.04,19.98,10.78,Dhaka
19861018,29.21,21.14,80.11,101.12,1.23,21.36,19.72,0.95,Dhaka
19861019,29.61,19.65,81.0,101.25,1.39,20.73,19.61,0.15,Dhaka
19861020,28.93,19.17,80.35,101.19,1.35,19.94,21.57,0.01,Dhaka
19861021,28.39,18.43,82.91,101.09,1.33,19.96,20.73,0.0,Dhaka
19861022,29.42,18.36,81.58,101.06,1.09,20.14,20.72,0.0,Dhaka
19861023,29.05,19.11,81.47,100.95,1.33,20.31,20.95,0.0,Dhaka
19861024,30.03,19.18,75.6,100.9,0.88,19.66,21.11,0.0,Dhaka
19861025,29.03,19.86,76.39,101.15,1.07,19.41,20.85,0.0,Dhaka
19861026,28.57,18.83,80.11,101.13,1.44,19.38,19.82,0.0,Dhaka
