Date,Tmax_C,Tmin_C,Humidity_pct,Pressure_kPa,WindSpeed_mps,DewPoint_C,SolarRadiation_Wm2,PRECTOTCORR,Division
19921109,31.19,19.34,46.82,101.33,1.56,11.84,18.05,0.0,Barishal
19921110,30.78,17.61,62.44,101.51,2.14,14.93,17.66,0.0,Barishal
19921111,29.55,21.66,72.83,101.54,1.94,19.21,17.54,0.05,Barishal
19921112,30.5,21.31,65.5,101.54,1.23,18.32,17.73,0.03,Barishal
19921113,31.51,20.04,57.96,101.42,1.65,16.04,18.62,0.0,Barishal
19921114,31.43,20.19,51.42,101.29,1.54,14.23,18.25,0.0,Barishal
19921115,31.62,19.52,49.83,101.31,1.37,13.83,17.55,0.0,Barishal
19921116,31.66,19.89,47.38,101.22,1.09,13.22,14.01,0.0,Barishal
19921117,31.71,21.41,55.2,101.21,0.85,15.06,16.9,0.0,Barishal
19921118,30.61,22.59,50.79,101.23,0.83,14.68,7.41,0.0,Barishal
19921119,29.8,22.28,47.74,101.23,0.86,13.71,12.36,0.0,Barishal
19921120,29.54,22.09,62.72,101.23,1.71,17.64,7.35,0.46,Barishal
19921121,30.85,22.01,64.91,100.91,1.94,18.66,13.58,0.89,Barishal
19921122,31.27,19.91,48.82,101.21,1.66,13.27,17.71,0.0,Barishal
19921123,31.26,19.53,48.56,101.42,1.07,12.47,16.35,0.0,Barishal
19921124,27.94,20.2,65.75,101.55,2.12,16.09,5.63,0.0,Barishal
19921125,28.01,17.5,62.96,101.43,2.35,14.57,14.26,1.08,Barishal
19921126,29.16,17.19,56.67,101.28,1.98,13.29,16.64,0.0,Barishal
19921127,29.79,17.05,53.99,101.46,1.35,12.41,16.14,0.0,Barishal
19921128,28.97,18.7,68.73,101.66,1.53,16.18,15.61,0.0,Barishal
19921129,28.78,20.22,69.98,101.65,1.16,17.78,13.84,0.0,Barishal
19921130,27.04,21.41,70.86,101.56,1.47,17.91,8.72,0.0,Barishal
19921201,22.97,18.34,82.34,101.54,3.29,17.9,13.02,0.01,Barishal
19921202,26.14,18.22,82.09,101.37,1.78,18.79,12.92,0.7,Barishal
19921203,28.46,20.07,71.39,101.5,1.06,17.23,15.17,0.31,Barishal
19921204,28.11,18.95,63.6,101.72,1.22,15.17,17.34,0.01,Barishal
19921205,28.7,17.52,58.45,101.76,1.71,13.63,16.53,0.0,Barishal
19921206,27.51,16.0,54.75,101.67,2.58,10.93,16.75,0.0,Barishal
19921207,27.45,15.2,51.24,101.5,1.54,10.02,17.27,0.0,Barishal
19921208,27.39,15.62,48.72,101.45,0.97,9.86,16.79,0.0,Barishal
19921209,27.58,16.23,44.95,101.48,0.98,8.79,16.96,0.0,Barishal
19921210,27.21,17.18,46.09,101.51,0.89,9.55,17.01,0.0,Barishal
19921211,27.92,16.79,47.66,101.51,1.32,9.87,16.68,0.0,Barishal
19921212,27.64,15.98,43.64,101.44,1.23,8.25,16.28,0.0,Barishal
19921213,26.96,14.49,48.69,101.43,2.21,8.38,15.09,0.0,Barishal
19921214,27.57,14.13,47.41,101.45,2.2,7.37,14.9,0.0,Barishal
19921215,27.47,13.43,43.56,101.57,2.03,6.48,14.01,0.0,Barishal
19921216,27.1,14.29,43.29,101.6,1.43,7.29,16.59,0.0,Barishal
19921217,27.28,14.73,45.52,101.56,1.15,7.59,16.54,0.0,Barishal
19921218,27.08,14.76,44.73,101.62,1.18,7.1,15.71,0.0,Barishal
19921219,26.76,13.71,47.76,101.61,2.13,7.4,16.26,0.0,Barishal
19921220,26.74,14.33,49.1,101.67,2.14,8.35,15.56,0.0,Barishal
19921221,27.04,14.49,48.61,101.66,1.76,8.49,16.95,0.0,Barishal
19921222,27.74,14.39,48.93,101.59,2.25,8.27,15.15,0.0,Barishal
19921223,26.86,13.58,50.36,101.54,2.29,8.31,14.54,0.0,Barishal
19921224,28.27,13.43,49.42,101.4,2.24,8.26,16.8,0.0,Barishal
19921225,28.95,15.19,45.81,101.47,1.4,7.5,16.73,0.0,Barishal
19921226,27.86,15.46,52.21,101.47,1.73,8.98,15.71,0.0,Barishal
19921227,27.48,13.86,60.53,101.5,1.66,10.51,14.7,0.0,Barishal
19921228,26.66,14.5,42.46,101.52,1.71,6.08,13.79,0.0,Barishal
19921229,26.95,14.47,48.78,101.72,1.87,8.18,13.46,0.0,Barishal
19921230,26.93,14.44,50.81,101.82,1.78,8.76,13.73,0.0,Barishal
19921231,27.23,14.58,48.27,101.83,1.36,8.56,14.17,0.0,Barishal
19930101,28.2,16.83,47.67,101.72,0.85,9.17,14.78,0.0,Barishal
19930102,28.75,16.85,53.15,101.59,0.9,10.37,14.2,0.0,Barishal
19930103,28.62,15.69,48.34,101.55,1.53,9.74,14.7,0.0,Barishal
19930104,30.27,16.13,69.09,101.47,1.81,15.13,12.05,0.0,Barishal
19930105,28.91,18.05,59.62,101.6,1.17,12.38,11.88,0.0,Barishal
19930106,28.07,16.94,60.67,101.42,0.78,12.89,15.21,0.0,Barishal
19930107,28.15,16.48,63.96,101.34,1.99,14.29,14.59,0.0,Barishal
19930108,28.68,18.17,77.5,101.43,2.92,17.83,14.74,0.0,Barishal
19930109,28.78,18.09,75.07,101.5,2.19,17.77,14.68,0.0,Barishal
19930110,28.98,18.65,69.88,101.39,1.05,16.69,9.51,0.06,Barishal
19930111,28.23,16.9,56.32,101.22,1.94,12.56,15.06,0.0,Barishal
19930112,28.62,19.23,65.33,101.06,1.78,16.05,14.25,0.01,Barishal
19930113,28.89,18.54,70.49,100.97,1.93,16.54,13.81,0.04,Barishal
19930114,27.46,15.3,48.1,101.14,2.6,7.31,16.98,2.29,Barishal
19930115,27.23,13.63,41.1,101.3,2.17,4.74,17.08,0.38,Barishal
19930116,26.82,13.42,38.32,101.37,1.97,3.43,16.41,0.0,Barishal
19930117,27.74,14.39,42.33,101.25,1.47,6.58,16.53,0.0,Barishal
19930118,28.56,16.21,45.53,101.3,1.75,8.84,14.62,0.0,Barishal
19930119,27.23,13.84,41.26,101.32,2.18,4.27,16.79,0.0,Barishal
19930120,26.0,12.11,38.19,101.34,2.56,2.52,17.05,0.0,Barishal
19930121,25.67,12.75,37.22,101.42,2.47,1.79,16.47,0.0,Barishal
19930122,25.86,12.17,35.0,101.54,2.38,1.43,16.93,0.0,Barishal
19930123,25.98,13.07,37.18,101.47,1.95,2.15,17.42,0.0,Barishal
19930124,26.27,13.58,33.08,101.43,1.96,0.91,17.87,0.0,Barishal
19930125,25.93,12.05,34.92,101.47,2.08,0.85,17.96,0.0,Barishal
19930126,26.48,12.14,35.75,101.46,2.2,1.48,17.97,0.0,Barishal
19930127,27.1,12.55,37.71,101.45,1.77,2.98,18.22,0.0,Barishal
19930128,27.54,13.16,38.51,101.49,1.6,3.86,16.78,0.0,Barishal
19930129,28.88,14.23,50.43,101.54,2.32,9.06,18.01,0.0,Barishal
19930130,27.73,17.82,69.6,101.61,1.74,15.48,17.67,0.0,Barishal
19930131,27.97,17.77,70.48,101.66,1.75,15.58,17.1,0.0,Barishal
19930201,29.03,17.56,58.66,101.79,1.18,12.97,16.95,0.12,Barishal
19930202,29.08,16.35,49.99,101.81,1.67,10.57,18.94,0.01,Barishal
19930203,29.87,16.02,46.91,101.84,1.46,9.5,19.77,0.01,Barishal
19930204,30.03,16.82,45.3,101.8,1.45,9.38,19.71,0.0,Barishal
19930205,30.64,17.43,43.47,101.67,1.21,8.99,19.55,0.0,Barishal
19930206,30.69,16.65,43.89,101.54,1.65,9.31,19.89,0.0,Barishal
19930207,31.53,17.08,41.73,101.42,1.53,7.84,18.92,0.0,Barishal
19930208,31.43,15.24,50.82,101.33,1.61,8.99,18.1,0.0,Barishal
19930209,31.22,17.53,59.13,101.36,1.43,12.47,18.44,0.0,Barishal
19930210,30.15,17.73,55.21,101.4,1.75,11.7,19.89,0.0,Barishal
19930211,29.69,17.8,52.84,101.47,1.31,10.83,20.38,0.0,Barishal
19930212,31.52,17.36,61.9,101.35,1.74,14.04,18.09,0.0,Barishal
19930213,32.12,19.12,67.27,101.19,3.06,17.12,18.64,0.0,Barishal
19930214,31.65,19.88,73.68,100.97,3.81,18.82,17.69,0.0,Barishal
19930215,30.55,20.2,77.19,100.9,3.68,19.95,19.8,0.0,Barishal
19930216,31.55,20.05,76.17,100.67,3.92,19.72,20.14,0.0,Barishal
19930217,30.83,20.82,76.71,100.63,4.95,20.18,20.05,0.01,Barishal
19930218,30.45,22.73,75.29,100.73,5.38,20.54,16.45,0.03,Barishal
19930219,31.48,23.19,72.69,100.73,5.15,20.21,16.69,0.8,Barishal
19930220,30.78,22.4,74.23,100.8,2.93,20.03,18.72,9.91,Barishal
19930221,27.87,20.8,79.08,100.9,1.98,19.75,5.63,7.69,Barishal
19930222,25.42,16.99,66.18,100.95,1.91,13.94,18.36,20.47,Barishal
19930223,28.12,11.91,38.92,101.35,1.73,3.22,22.47,0.0,Barishal
19930224,28.19,13.57,37.01,101.57,2.09,4.15,21.53,0.01,Barishal
19930225,29.31,15.38,39.23,101.58,1.59,6.78,20.39,0.0,Barishal
19930226,31.99,17.64,57.28,101.32,1.74,13.66,20.62,0.0,Barishal
19930227,32.47,18.96,61.68,101.19,1.23,15.87,18.73,0.0,Barishal
19930228,31.29,18.61,48.57,101.25,1.45,12.3,19.66,0.0,Barishal
19930301,31.98,19.33,49.11,101.36,1.43,13.06,20.49,0.0,Barishal
19930302,31.65,17.88,54.54,101.49,2.82,13.93,20.7,0.0,Barishal
19930303,32.22,19.27,48.99,101.5,2.77,13.25,20.82,0.0,Barishal
19930304,32.1,18.62,44.33,101.33,2.43,11.72,19.17,0.0,Barishal
19930305,32.73,19.92,42.41,101.2,1.73,11.1,19.19,0.0,Barishal
19930306,32.74,19.86,38.01,101.32,1.54,9.35,20.02,0.0,Barishal
19930307,31.65,17.78,38.75,101.31,2.12,8.56,21.48,0.0,Barishal
19930308,32.12,17.32,36.16,101.26,2.25,7.13,21.18,0.0,Barishal
19930309,33.75,18.09,31.45,101.16,1.65,6.71,21.72,0.0,Barishal
19930310,34.0,20.33,40.58,101.2,1.12,9.51,21.59,0.0,Barishal
19930311,34.68,18.62,56.91,101.12,1.73,13.87,20.29,0.0,Barishal
19930312,35.32,19.57,58.56,100.98,2.36,15.7,18.01,0.0,Barishal
19930313,35.14,21.47,63.25,100.81,3.63,18.32,19.28,0.04,Barishal
19930314,34.09,21.77,70.91,100.69,3.37,20.13,19.53,0.71,Barishal
19930315,35.07,22.81,70.65,100.62,2.98,20.45,19.48,0.12,Barishal
19930316,35.39,23.09,68.12,100.68,2.09,19.82,21.2,2.19,Barishal
19930317,34.92,22.64,61.21,100.65,2.5,16.83,23.47,0.0,Barishal
19930318,34.44,19.7,46.29,100.74,2.36,10.17,23.88,0.0,Barishal
19930319,33.86,18.29,49.87,100.92,2.93,12.8,20.69,0.0,Barishal
19930320,32.75,20.9,71.56,100.87,3.52,19.95,16.92,0.0,Barishal
19930321,32.05,23.59,72.98,101.01,3.83,20.98,9.96,0.39,Barishal
19930322,30.99,23.1,73.77,101.21,3.95,21.02,14.92,0.61,Barishal
19930323,29.15,23.95,77.77,101.15,3.88,21.5,7.74,5.5,Barishal
19930324,30.9,23.85,78.38,101.06,3.27,21.87,17.38,6.05,Barishal
19930325,31.29,23.52,75.68,100.99,2.75,21.76,3.2,3.48,Barishal
19930326,31.0,23.91,73.94,100.96,4.2,21.33,18.98,2.8,Barishal
19930327,31.1,23.25,75.83,100.89,2.19,21.78,19.36,39.55,Barishal
19930328,32.2,19.67,53.48,101.11,1.93,13.94,25.16,0.55,Barishal
19930329,32.57,19.13,39.19,101.17,2.29,9.58,25.53,0.0,Barishal
19930330,33.5,18.92,33.23,101.06,1.61,7.74,25.77,0.0,Barishal
19930331,34.54,18.52,41.82,100.99,1.86,10.76,25.6,0.0,Barishal
19930401,35.59,20.02,58.46,100.91,1.69,16.31,21.77,0.0,Barishal
19930402,35.26,23.37,53.47,100.88,1.11,17.58,19.23,0.0,Barishal
19930403,35.97,23.19,52.64,100.92,1.51,17.83,22.11,0.0,Barishal
19930404,37.11,22.97,57.19,100.92,1.44,18.34,20.12,0.04,Barishal
19930405,38.5,21.97,50.68,100.93,2.2,15.42,24.37,0.0,Barishal
19930406,38.65,22.38,54.73,100.89,2.4,17.49,21.92,0.0,Barishal
19930407,37.69,23.97,59.79,100.75,3.2,20.33,22.58,0.0,Barishal
19930408,37.93,24.35,62.47,100.65,3.34,20.52,11.08,0.02,Barishal
19930409,33.65,23.52,61.28,101.05,3.96,19.04,25.29,0.26,Barishal
19930410,34.37,23.68,72.51,101.05,3.56,21.8,24.33,3.4,Barishal
19930411,33.56,23.71,73.66,100.91,3.6,21.58,21.82,1.91,Barishal
19930412,28.78,24.43,79.03,100.88,3.24,21.83,19.37,6.67,Barishal
19930413,30.58,23.24,68.84,101.22,1.85,20.0,21.02,8.51,Barishal
19930414,30.87,23.28,66.9,101.35,1.34,19.74,23.99,2.42,Barishal
19930415,33.45,23.13,66.25,101.28,1.88,20.67,21.89,0.29,Barishal
19930416,34.02,23.99,69.59,100.95,3.14,22.0,24.23,2.88,Barishal
19930417,35.78,24.26,68.85,100.72,3.23,22.04,24.97,2.61,Barishal
19930418,35.45,24.78,71.17,100.69,3.49,22.69,25.65,3.92,Barishal
19930419,36.23,24.48,69.78,100.74,2.81,22.58,24.18,0.75,Barishal
19930420,35.87,25.27,66.21,100.8,2.5,22.11,24.55,0.02,Barishal
19930421,37.23,24.78,62.89,100.8,2.0,21.31,24.25,0.03,Barishal
19930422,36.74,25.04,60.98,100.78,2.25,20.98,24.24,0.3,Barishal
19930423,35.09,25.19,65.62,100.71,3.44,21.88,17.55,0.01,Barishal
19930424,32.92,25.78,71.78,100.76,3.35,23.16,24.9,3.07,Barishal
19930425,33.91,25.3,74.49,100.7,2.93,23.48,25.62,3.01,Barishal
19930426,35.37,25.05,70.0,100.61,2.65,22.83,24.71,1.02,Barishal
19930427,34.86,25.42,70.69,100.46,3.74,22.93,20.7,0.02,Barishal
19930428,33.68,26.51,73.09,100.41,4.25,23.67,20.42,0.09,Barishal
19930429,32.37,26.66,75.08,100.49,3.19,23.93,23.82,0.92,Barishal
19930430,33.29,25.86,72.56,100.37,3.02,23.1,18.16,2.33,Barishal
19930501,32.25,26.75,76.13,100.27,5.02,24.1,11.68,5.61,Barishal
19930502,32.8,25.76,78.51,100.35,3.96,24.44,15.81,9.13,Barishal
19930503,33.53,26.67,76.7,100.38,5.66,24.2,20.43,10.01,Barishal
19930504,32.37,26.48,81.16,100.39,5.86,25.03,17.55,17.43,Barishal
19930505,32.59,26.53,79.54,100.37,5.78,24.91,19.61,6.33,Barishal
19930506,32.6,26.64,79.21,100.48,5.54,24.77,19.11,1.07,Barishal
19930507,32.71,25.86,77.63,100.56,4.06,24.09,13.68,7.79,Barishal
19930508,32.18,25.52,77.41,100.67,2.81,23.76,20.01,4.94,Barishal
19930509,34.32,25.49,73.43,100.62,2.2,23.59,21.51,3.89,Barishal
19930510,33.38,25.06,75.45,100.54,3.1,23.61,26.64,2.91,Barishal
19930511,32.96,26.02,80.66,100.5,4.39,24.73,10.41,13.59,Barishal
19930512,34.21,26.11,77.43,100.52,4.68,24.51,22.72,5.79,Barishal
19930513,32.89,26.24,78.11,100.65,5.3,24.26,23.28,1.21,Barishal
19930514,33.53,25.66,75.29,100.78,3.86,23.71,17.81,1.0,Barishal
19930515,34.74,25.16,73.18,100.7,3.77,23.42,25.77,0.43,Barishal
19930516,33.17,26.21,74.67,100.54,4.6,23.74,15.35,2.21,Barishal
19930517,32.97,26.29,71.52,100.48,4.52,23.05,24.27,3.12,Barishal
19930518,31.18,26.43,77.19,100.59,3.95,23.7,7.52,9.54,Barishal
19930519,31.39,25.66,78.39,100.66,2.61,23.83,20.04,13.38,Barishal
19930520,31.61,24.64,79.77,100.65,1.62,24.0,22.18,7.92,Barishal
19930521,32.48,25.18,73.39,100.64,0.77,23.15,21.26,2.68,Barishal
19930522,34.04,24.6,69.22,100.59,1.09,22.99,26.32,0.16,Barishal
19930523,35.31,26.01,64.46,100.47,1.06,22.87,26.49,0.0,Barishal
19930524,36.52,26.49,61.99,100.24,1.34,22.6,27.0,0.0,Barishal
19930525,34.85,26.67,69.27,100.22,2.39,23.9,24.82,0.0,Barishal
19930526,32.28,27.15,75.75,100.43,2.09,24.71,18.0,1.05,Barishal
19930527,32.56,26.89,72.47,100.44,1.66,23.58,9.82,2.99,Barishal
19930528,33.28,26.14,71.45,100.25,1.88,23.56,10.92,1.77,Barishal
19930529,30.54,26.5,77.48,99.98,2.06,23.69,23.62,6.61,Barishal
19930530,33.24,26.18,75.11,99.77,2.32,24.53,18.57,5.99,Barishal
19930531,33.73,27.05,77.43,99.91,2.36,25.4,21.55,4.96,Barishal
19930601,32.43,27.71,84.54,100.2,2.52,26.43,6.59,18.96,Barishal
19930602,31.47,27.23,84.3,100.25,3.06,25.89,13.23,19.79,Barishal
19930603,32.48,27.26,79.44,100.29,4.64,25.06,22.67,1.23,Barishal
19930604,32.43,26.9,82.09,100.42,3.99,25.53,23.73,1.72,Barishal
19930605,32.88,26.68,80.61,100.33,4.51,25.35,23.9,0.87,Barishal
19930606,32.23,27.05,82.99,100.22,4.92,25.8,21.37,2.35,Barishal
19930607,32.09,27.26,80.79,100.3,4.01,25.37,19.43,2.78,Barishal
19930608,31.51,26.85,82.68,100.41,3.64,25.47,24.09,5.94,Barishal
19930609,32.6,27.05,80.85,100.46,3.91,25.54,18.84,1.71,Barishal
19930610,31.93,27.24,82.17,100.43,4.57,25.87,22.76,4.94,Barishal
19930611,30.96,27.34,82.78,100.13,3.97,25.7,17.83,1.43,Barishal
19930612,30.23,27.19,83.97,99.95,3.89,25.41,4.47,9.83,Barishal
19930613,30.73,26.88,82.68,100.01,3.38,25.18,14.24,5.42,Barishal
19930614,31.74,26.99,81.34,100.12,3.34,25.04,24.25,0.17,Barishal
19930615,30.43,26.73,86.52,100.08,4.7,26.03,16.81,1.39,Barishal
19930616,29.93,27.61,88.22,99.94,5.73,26.49,7.83,6.15,Barishal
19930617,30.13,27.48,85.82,99.58,8.03,25.86,5.69,6.41,Barishal
19930618,29.5,27.22,84.36,99.48,10.03,25.2,5.48,25.81,Barishal
19930619,30.91,27.15,86.48,100.02,5.11,25.96,9.5,21.48,Barishal
19930620,30.37,26.96,89.9,100.01,2.41,26.6,17.89,16.98,Barishal
19930621,30.7,26.7,84.93,100.15,1.95,25.66,9.86,4.85,Barishal
19930622,30.82,26.77,88.46,100.13,3.78,26.18,7.78,15.57,Barishal
19930623,29.6,26.62,89.15,100.01,4.5,25.96,16.26,16.8,Barishal
19930624,30.4,26.45,90.09,99.84,4.14,26.3,18.01,2.4,Barishal
19930625,29.38,27.04,91.42,99.84,5.06,26.46,7.45,1.15,Barishal
19930626,30.67,26.88,85.71,100.14,5.07,25.64,13.52,1.19,Barishal
19930627,31.87,26.34,83.23,100.31,3.75,25.65,22.95,2.31,Barishal
19930628,32.39,26.82,83.59,100.25,3.77,26.07,21.69,0.77,Barishal
19930629,32.17,27.18,84.67,100.09,4.06,26.31,21.55,1.02,Barishal
19930630,31.93,27.52,86.65,99.92,4.48,26.64,8.19,2.97,Barishal
19930701,30.97,27.44,87.1,99.97,4.6,26.39,5.09,10.82,Barishal
19930702,31.7,27.3,89.02,100.12,3.79,26.96,21.15,16.67,Barishal
19930703,31.09,27.33,85.89,100.33,4.5,26.03,19.17,1.25,Barishal
19930704,30.78,27.31,85.09,100.41,4.16,26.02,16.59,0.71,Barishal
19930705,32.34,27.4,84.1,100.28,4.09,26.26,11.06,0.8,Barishal
19930706,30.74,27.31,89.88,100.07,3.17,26.84,11.29,12.27,Barishal
19930707,29.41,27.1,90.65,99.97,2.77,26.49,10.62,16.3,Barishal
19930708,29.13,27.16,92.52,99.97,4.95,26.7,17.93,11.57,Barishal
19930709,30.55,27.04,86.31,99.98,4.78,25.66,7.67,1.85,Barishal
19930710,31.23,26.77,86.29,99.86,4.43,25.97,18.67,1.38,Barishal
19930711,31.69,26.86,84.95,99.78,4.09,25.9,20.93,1.33,Barishal
19930712,32.31,26.84,84.78,99.65,3.36,26.14,21.57,0.83,Barishal
19930713,31.63,27.06,85.18,99.53,4.76,26.12,19.72,1.01,Barishal
19930714,30.97,27.0,85.58,99.56,5.43,25.81,16.54,3.25,Barishal
19930715,28.91,27.06,88.83,99.94,7.48,25.93,5.09,2.91,Barishal
19930716,28.76,26.82,88.62,100.33,5.31,25.58,7.26,5.39,Barishal
19930717,30.67,26.55,87.18,100.51,3.8,25.9,16.05,26.14,Barishal
19930718,30.77,26.62,89.96,100.32,3.69,26.52,15.18,21.18,Barishal
19930719,30.04,26.86,90.68,100.3,4.14,26.46,15.18,7.63,Barishal
19930720,30.75,26.91,88.99,100.18,5.21,26.32,14.51,10.61,Barishal
19930721,29.4,26.9,91.05,100.21,4.84,26.22,5.68,32.24,Barishal
19930722,30.15,26.64,91.13,100.22,3.45,26.46,3.85,27.86,Barishal
19930723,28.94,26.66,93.14,100.12,3.1,26.42,6.07,28.79,Barishal
19930724,30.49,26.1,88.57,99.96,3.67,25.78,10.92,6.42,Barishal
19930725,29.39,26.38,89.96,99.96,3.73,25.78,19.43,1.89,Barishal
19930726,30.63,26.01,86.4,100.03,4.81,25.52,15.7,0.77,Barishal
19930727,31.12,26.41,86.42,100.03,3.54,25.8,19.99,0.76,Barishal
19930728,30.73,26.69,88.5,100.01,3.07,26.05,19.74,0.45,Barishal
19930729,30.42,26.4,88.85,99.99,3.43,26.06,21.21,0.61,Barishal
19930730,31.13,26.83,85.78,99.81,3.73,26.03,21.01,0.65,Barishal
19930731,31.29,26.86,87.0,99.73,4.75,26.28,18.59,0.28,Barishal
19930801,31.37,27.09,86.14,99.83,6.25,26.26,20.8,0.26,Barishal
19930802,31.4,27.11,87.45,99.99,5.18,26.38,16.95,0.73,Barishal
19930803,31.0,26.98,88.67,100.12,4.51,26.19,10.84,8.31,Barishal
19930804,28.67,26.82,92.37,100.27,4.92,26.18,3.6,28.16,Barishal
19930805,30.44,26.85,88.99,100.52,4.82,25.95,12.06,3.43,Barishal
19930806,29.8,26.74,88.96,100.71,4.23,25.9,12.53,8.98,Barishal
19930807,30.71,26.28,86.85,100.42,3.57,25.74,21.65,7.98,Barishal
19930808,31.11,26.68,88.73,99.98,3.24,26.43,14.25,10.95,Barishal
19930809,30.93,27.14,91.37,99.62,2.62,26.97,15.72,17.0,Barishal
19930810,29.95,27.2,90.92,99.48,6.8,26.68,18.57,4.32,Barishal
19930811,30.27,26.89,90.83,99.72,2.54,26.67,17.79,4.8,Barishal
19930812,31.7,26.69,88.28,99.65,2.12,26.5,6.98,6.2,Barishal
19930813,31.18,27.34,90.37,99.77,4.53,26.85,17.32,7.84,Barishal
19930814,30.52,27.0,87.47,100.02,4.68,25.97,19.39,0.85,Barishal
19930815,30.14,26.89,87.12,100.08,4.5,25.68,21.79,0.57,Barishal
19930816,30.87,26.97,86.91,100.12,4.87,25.94,18.11,0.35,Barishal
19930817,29.4,26.59,90.25,100.22,3.87,26.06,18.63,3.13,Barishal
19930818,30.27,26.6,88.21,100.2,4.83,25.82,19.93,3.64,Barishal
19930819,31.0,26.39,88.27,100.13,4.42,25.97,13.57,16.91,Barishal
19930820,30.89,26.53,87.1,100.07,4.72,25.77,4.88,13.51,Barishal
19930821,30.66,26.5,90.38,99.81,3.87,26.52,3.14,14.39,Barishal
19930822,30.8,27.03,92.52,99.75,2.9,27.1,7.35,20.9,Barishal
19930823,31.13,27.04,88.62,99.93,2.91,26.58,7.21,4.73,Barishal
19930824,30.36,26.36,87.75,100.12,4.85,25.57,12.83,7.32,Barishal
19930825,30.29,26.23,88.38,100.27,3.83,25.55,8.11,4.25,Barishal
19930826,30.16,25.97,87.4,100.41,3.54,25.19,14.36,9.23,Barishal
19930827,28.62,25.78,90.2,100.47,3.43,25.15,4.87,0.92,Barishal
19930828,30.3,25.67,87.27,100.5,3.14,25.29,18.5,2.57,Barishal
19930829,30.78,25.82,85.86,100.41,2.49,25.39,17.26,2.74,Barishal
19930830,30.88,25.99,85.77,100.45,2.36,25.38,14.76,0.06,Barishal
19930831,29.28,26.03,90.54,100.53,2.16,25.65,7.1,1.79,Barishal
19930901,28.16,26.06,91.36,100.55,3.57,25.28,11.78,3.56,Barishal
19930902,28.76,26.09,91.23,100.57,3.3,25.55,4.82,13.91,Barishal
19930903,27.76,25.65,90.26,100.54,2.23,24.79,4.83,22.91,Barishal
19930904,29.4,25.4,87.2,100.37,2.71,24.73,16.01,4.9,Barishal
19930905,29.62,26.13,88.89,100.41,3.01,25.33,17.73,2.48,Barishal
19930906,30.05,26.29,88.36,100.44,5.22,25.59,12.14,3.03,Barishal
19930907,29.84,26.45,89.08,100.39,4.79,25.64,9.52,3.81,Barishal
19930908,30.29,26.66,88.5,100.49,4.91,25.93,11.61,3.05,Barishal
19930909,29.49,26.33,90.88,100.52,3.53,25.94,16.38,2.13,Barishal
19930910,30.56,25.85,85.95,100.54,1.16,25.38,22.69,0.84,Barishal
19930911,30.2,25.64,88.34,100.42,1.59,25.7,17.37,3.43,Barishal
19930912,28.07,26.11,93.52,100.27,3.08,25.85,6.05,5.51,Barishal
19930913,28.89,26.06,91.63,100.18,3.96,25.76,14.69,7.79,Barishal
19930914,29.38,26.1,88.16,100.5,4.64,25.14,9.72,7.75,Barishal
19930915,29.45,25.93,87.37,100.69,3.77,24.97,13.62,5.16,Barishal
19930916,30.22,25.97,86.73,100.65,2.98,25.17,13.12,1.95,Barishal
19930917,30.2,25.53,88.42,100.64,1.91,25.49,20.71,0.11,Barishal
19930918,32.09,25.23,81.33,100.51,0.92,25.04,22.66,0.22,Barishal
19930919,29.43,26.05,91.05,100.4,2.18,25.99,14.83,0.18,Barishal
19930920,29.53,26.28,90.16,100.43,2.11,25.65,14.11,0.53,Barishal
19930921,30.67,25.54,86.88,100.48,1.98,25.42,15.56,4.26,Barishal
19930922,28.67,25.83,89.75,100.54,2.72,25.23,14.75,6.13,Barishal
19930923,28.45,25.67,91.3,100.68,2.73,25.33,12.76,5.86,Barishal
19930924,29.58,25.2,88.39,100.71,2.36,24.82,17.81,1.4,Barishal
19930925,29.68,25.24,88.07,100.74,2.37,24.81,12.76,1.87,Barishal
19930926,29.48,25.3,89.21,100.71,2.64,25.15,18.89,1.13,Barishal
19930927,28.42,25.5,91.32,100.65,2.47,25.15,16.23,0.8,Barishal
19930928,29.71,25.59,88.99,100.62,3.02,25.33,16.94,6.17,Barishal
19930929,28.94,25.75,89.67,100.68,1.99,25.23,3.31,4.24,Barishal
19930930,30.08,25.47,84.46,100.78,1.7,24.37,16.82,1.41,Barishal
19931001,30.6,25.0,88.42,100.65,2.23,25.44,19.01,5.69,Barishal
19931002,28.72,25.79,90.95,100.56,2.27,25.33,7.08,2.54,Barishal
19931003,27.98,25.8,92.21,100.6,2.28,25.38,16.02,4.12,Barishal
19931004,29.56,25.51,86.75,100.77,1.39,24.74,16.3,6.33,Barishal
19931005,30.44,25.31,85.04,100.75,1.13,24.96,18.56,0.24,Barishal
19931006,29.93,25.81,85.65,100.78,1.02,24.85,16.89,0.27,Barishal
19931007,31.44,25.58,82.04,100.83,1.22,24.45,18.3,5.01,Barishal
19931008,31.99,25.05,79.92,100.93,0.91,24.33,17.32,4.27,Barishal
19931009,31.46,25.54,83.42,100.95,1.18,24.98,18.96,0.22,Barishal
19931010,31.42,25.12,80.74,100.87,1.04,24.63,18.76,0.25,Barishal
19931011,31.51,26.0,82.49,100.85,1.12,25.0,20.48,0.83,Barishal
19931012,31.29,25.96,83.85,100.96,1.51,24.95,19.2,0.66,Barishal
19931013,29.2,25.43,87.62,101.1,1.58,24.71,16.67,1.92,Barishal
