Date,Tmax_C,Tmin_C,Humidity_pct,Pressure_kPa,WindSpeed_mps,DewPoint_C,SolarRadiation_Wm2,PRECTOTCORR,Division
19850127,29.76,14.06,33.41,100.93,0.97,3.13,16.53,0.0,Rajshahi
19850128,31.62,15.11,30.56,100.98,1.5,3.58,17.89,0.0,Rajshahi
19850129,31.55,14.83,33.59,101.09,1.29,4.7,16.07,0.0,Rajshahi
19850130,31.12,13.6,37.1,101.02,1.79,4.34,19.2,0.0,Rajshahi
19850131,31.36,13.45,28.59,100.96,1.76,1.03,15.1,0.0,Rajshahi
19850201,26.96,14.41,32.33,100.99,1.9,2.01,9.98,0.23,Rajshahi
19850202,29.57,12.56,46.2,101.02,1.7,5.35,19.62,0.01,Rajshahi
19850203,29.39,13.39,25.83,100.88,1.52,-1.14,19.01,0.01,Rajshahi
19850204,27.74,13.19,26.39,100.62,1.55,-1.42,19.25,0.0,Rajshahi
19850205,30.46,14.21,26.67,100.24,1.54,1.05,19.33,0.0,Rajshahi
19850206,30.92,16.65,38.58,100.12,2.25,4.94,18.86,0.01,Rajshahi
19850207,29.59,11.1,25.88,100.45,2.24,-1.9,19.57,0.0,Rajshahi
19850208,28.86,10.01,22.73,100.45,1.96,-5.78,19.67,0.08,Rajshahi
19850209,29.82,13.25,17.31,100.51,1.35,-6.31,19.89,0.03,Rajshahi
19850210,30.02,11.72,22.64,100.59,1.84,-4.22,20.07,0.15,Rajshahi
19850211,30.15,10.02,26.25,100.71,1.62,-3.18,18.36,0.0,Rajshahi
19850212,30.26,10.74,23.06,100.79,1.42,-4.02,18.63,0.0,Rajshahi
19850213,31.31,12.63,14.92,100.82,1.39,-7.64,18.48,0.0,Rajshahi
19850214,32.57,14.78,21.6,100.68,1.05,0.07,13.14,0.0,Rajshahi
19850215,29.55,17.74,39.2,100.55,0.94,8.63,9.46,1.69,Rajshahi
19850216,29.6,14.27,34.19,100.57,1.58,1.14,19.53,0.05,Rajshahi
19850217,29.98,11.48,17.21,100.77,1.22,-6.29,19.92,0.24,Rajshahi
19850218,30.6,14.46,18.8,100.68,1.2,-4.34,20.17,0.12,Rajshahi
19850219,31.55,13.71,17.19,100.54,1.31,-4.87,20.2,0.0,Rajshahi
19850220,33.92,13.94,15.83,100.54,1.59,-4.72,20.42,0.0,Rajshahi
19850221,33.77,14.8,19.35,100.55,2.08,-2.37,20.03,0.0,Rajshahi
19850222,32.09,12.35,17.21,100.69,1.74,-6.01,19.8,0.0,Rajshahi
19850223,32.35,12.63,16.43,100.68,1.49,-5.64,20.84,0.0,Rajshahi
19850224,32.55,12.12,16.37,100.62,1.72,-6.12,21.2,0.0,Rajshahi
19850225,33.28,11.72,14.81,100.53,1.98,-7.72,20.86,0.0,Rajshahi
19850226,34.41,11.71,17.91,100.43,2.14,-6.97,17.81,0.0,Rajshahi
19850227,33.67,12.85,22.63,100.68,1.25,-3.68,18.79,0.0,Rajshahi
19850228,32.53,12.98,35.12,100.66,1.25,4.09,21.47,0.0,Rajshahi
19850301,34.17,17.56,22.12,100.51,0.97,0.58,20.72,0.02,Rajshahi
19850302,34.59,15.36,24.61,100.42,1.45,-0.39,21.55,0.0,Rajshahi
19850303,35.54,15.32,13.62,100.32,1.84,-5.87,19.69,0.02,Rajshahi
19850304,35.95,15.36,21.05,100.71,1.11,-0.43,19.71,0.0,Rajshahi
19850305,36.05,16.78,43.08,100.8,1.62,10.58,17.57,0.01,Rajshahi
19850306,37.63,19.0,27.2,100.53,1.19,6.16,22.23,0.0,Rajshahi
19850307,40.65,17.9,22.21,100.38,2.58,1.39,22.43,0.1,Rajshahi
19850308,39.54,18.22,29.16,100.6,2.47,3.27,21.25,0.0,Rajshahi
19850309,38.55,17.21,15.85,100.62,2.54,-4.83,23.25,0.0,Rajshahi
19850310,37.74,16.4,15.19,100.52,2.61,-4.04,23.21,0.0,Rajshahi
19850311,38.11,16.03,13.02,100.73,2.68,-6.05,23.63,0.0,Rajshahi
19850312,37.84,16.24,15.19,100.63,2.54,-4.26,23.84,0.0,Rajshahi
19850313,40.33,18.26,16.4,100.43,3.11,-1.23,20.96,0.0,Rajshahi
19850314,40.06,18.58,12.97,100.41,3.06,-4.92,22.97,0.0,Rajshahi
19850315,39.92,16.86,11.02,100.54,2.63,-7.74,20.69,0.0,Rajshahi
19850316,39.71,17.42,12.48,100.59,1.82,-5.78,22.05,0.0,Rajshahi
19850317,41.5,18.76,22.17,100.4,2.41,0.88,22.49,0.0,Rajshahi
19850318,41.02,19.81,38.68,100.26,1.69,9.42,22.44,0.0,Rajshahi
19850319,39.89,21.44,28.65,100.33,2.35,3.18,15.11,0.01,Rajshahi
19850320,37.93,18.15,10.05,100.47,2.46,-8.38,21.05,0.0,Rajshahi
19850321,37.98,18.66,9.58,100.69,0.98,-8.32,19.58,0.13,Rajshahi
19850322,38.12,18.46,16.89,100.62,1.34,-2.52,22.1,0.0,Rajshahi
19850323,38.64,19.18,30.74,100.3,1.99,4.92,19.13,0.0,Rajshahi
19850324,39.49,19.64,33.05,100.25,1.81,10.02,21.38,0.27,Rajshahi
19850325,38.8,23.7,47.65,100.41,2.17,16.56,21.11,0.29,Rajshahi
19850326,37.13,22.1,46.74,100.61,1.37,15.24,20.44,0.05,Rajshahi
19850327,38.76,22.18,42.28,100.4,2.03,13.71,22.99,0.03,Rajshahi
19850328,40.6,22.08,41.77,100.1,2.26,13.7,22.6,0.23,Rajshahi
19850329,40.51,23.51,51.61,100.12,2.04,17.67,20.28,3.05,Rajshahi
19850330,40.85,23.04,39.35,100.29,2.51,11.36,21.48,0.17,Rajshahi
19850331,41.28,22.57,26.0,100.42,2.16,8.23,24.35,0.02,Rajshahi
19850401,38.48,25.16,29.39,100.78,1.94,9.41,13.3,0.01,Rajshahi
19850402,40.13,24.91,25.87,100.56,1.89,9.75,24.94,0.0,Rajshahi
19850403,40.7,26.73,26.79,100.37,1.56,9.71,24.56,0.0,Rajshahi
19850404,39.44,24.34,27.23,100.36,2.44,9.99,18.78,0.0,Rajshahi
19850405,40.0,24.6,27.92,100.46,2.28,10.36,25.08,0.04,Rajshahi
19850406,40.53,24.33,27.74,100.43,1.74,9.45,24.56,0.02,Rajshahi
19850407,39.51,25.0,31.57,100.1,2.32,12.35,25.64,0.01,Rajshahi
19850408,41.5,25.43,28.7,99.67,2.73,10.52,26.1,0.01,Rajshahi
19850409,41.71,23.81,25.88,99.74,1.78,9.6,25.83,0.02,Rajshahi
19850410,43.36,25.33,35.56,99.74,2.42,14.27,25.35,0.04,Rajshahi
19850411,41.59,25.75,19.46,99.76,3.57,3.91,24.61,0.01,Rajshahi
19850412,41.9,20.46,14.96,99.79,2.5,-0.34,24.35,0.17,Rajshahi
19850413,42.54,21.44,17.46,99.65,2.53,2.79,24.39,0.01,Rajshahi
19850414,43.83,22.91,21.27,99.69,1.69,6.1,25.32,0.0,Rajshahi
19850415,42.99,24.47,29.54,100.04,2.34,7.74,24.35,0.22,Rajshahi
19850416,41.72,24.52,19.65,100.35,1.2,4.32,24.31,0.01,Rajshahi
19850417,41.3,22.81,27.09,100.27,1.6,7.65,25.8,1.62,Rajshahi
19850418,41.24,23.39,37.91,100.11,1.61,12.22,24.4,2.27,Rajshahi
19850419,40.99,24.07,46.48,100.1,2.17,17.02,23.9,0.9,Rajshahi
19850420,41.03,25.9,46.98,100.36,2.59,18.5,23.55,0.0,Rajshahi
19850421,41.1,26.62,48.82,100.27,2.92,20.09,20.09,2.88,Rajshahi
19850422,41.51,26.9,48.18,99.95,2.92,20.09,20.13,0.02,Rajshahi
19850423,43.8,27.09,38.15,99.7,2.86,14.89,25.02,0.01,Rajshahi
19850424,44.98,24.62,27.63,99.67,2.76,10.97,26.03,0.22,Rajshahi
19850425,44.63,26.6,41.87,99.86,3.43,16.65,24.64,0.01,Rajshahi
19850426,44.35,26.35,35.65,100.03,2.38,12.67,24.6,0.0,Rajshahi
19850427,43.47,25.56,40.48,99.97,2.9,16.8,25.54,0.0,Rajshahi
19850428,40.45,26.93,45.53,100.25,3.83,18.53,25.85,0.5,Rajshahi
19850429,36.1,26.23,50.72,100.25,2.53,18.75,11.45,4.7,Rajshahi
19850430,36.06,25.37,49.88,100.0,2.09,18.33,27.83,1.06,Rajshahi
19850501,37.88,24.18,48.59,99.83,2.11,17.97,24.38,1.92,Rajshahi
19850502,40.71,25.56,44.35,99.77,1.89,18.01,23.2,0.01,Rajshahi
19850503,40.84,26.14,45.63,99.82,3.21,18.58,23.7,0.3,Rajshahi
19850504,41.81,26.23,41.66,99.82,3.01,16.56,23.48,0.27,Rajshahi
19850505,39.9,24.22,47.23,100.0,2.96,17.7,24.55,1.68,Rajshahi
19850506,40.11,25.14,44.69,100.33,2.49,17.82,14.1,0.41,Rajshahi
19850507,39.8,26.16,41.57,100.56,2.06,17.15,22.37,0.05,Rajshahi
19850508,40.47,26.86,39.6,100.52,2.04,17.26,25.79,0.4,Rajshahi
19850509,41.35,26.98,37.18,100.37,2.09,16.74,24.17,0.04,Rajshahi
19850510,40.64,27.58,38.64,100.3,1.94,17.33,20.24,0.49,Rajshahi
19850511,40.14,27.03,43.12,100.16,2.63,18.73,24.77,0.16,Rajshahi
19850512,41.01,27.24,41.81,100.12,2.35,18.26,18.04,0.58,Rajshahi
19850513,42.37,27.83,39.29,100.04,1.98,17.23,20.84,0.24,Rajshahi
19850514,42.14,27.47,42.06,99.91,2.43,18.89,24.53,0.57,Rajshahi
19850515,42.42,28.41,44.76,99.99,2.48,19.96,22.77,1.12,Rajshahi
19850516,42.57,28.2,45.21,100.19,2.32,20.24,24.26,0.17,Rajshahi
19850517,43.98,29.26,36.42,100.36,2.3,17.66,25.36,0.02,Rajshahi
19850518,43.76,29.02,34.35,100.36,1.59,16.78,27.32,0.04,Rajshahi
19850519,42.54,28.3,37.17,100.18,3.21,17.28,25.53,0.8,Rajshahi
19850520,41.82,28.0,40.67,100.06,3.12,18.51,22.13,0.38,Rajshahi
19850521,40.13,29.14,46.61,100.04,2.9,20.23,21.55,4.65,Rajshahi
19850522,36.27,27.44,58.99,100.03,2.1,22.23,18.44,9.93,Rajshahi
19850523,37.88,26.84,51.51,99.76,3.02,20.25,22.81,0.29,Rajshahi
19850524,36.86,26.12,55.46,99.46,4.42,20.67,15.97,0.45,Rajshahi
19850525,40.07,27.45,47.7,99.17,3.9,19.83,18.51,0.23,Rajshahi
19850526,41.19,28.03,45.41,99.42,2.36,20.26,24.22,0.46,Rajshahi
19850527,40.1,27.4,50.95,99.4,4.34,21.42,21.28,0.93,Rajshahi
19850528,43.44,27.76,48.18,99.34,4.15,20.66,22.85,0.81,Rajshahi
19850529,41.03,27.35,52.76,99.59,3.27,21.86,23.8,6.22,Rajshahi
19850530,40.71,26.37,54.13,99.76,3.95,21.8,24.15,1.82,Rajshahi
19850531,41.78,26.97,50.91,99.75,5.47,20.91,22.96,0.58,Rajshahi
19850601,41.87,27.93,50.43,99.61,4.44,21.58,18.6,0.91,Rajshahi
19850602,41.75,28.38,50.29,99.57,4.07,21.99,23.6,2.64,Rajshahi
19850603,42.05,28.92,51.49,99.5,3.32,22.28,23.96,1.85,Rajshahi
19850604,41.22,29.83,53.49,99.65,3.71,23.0,17.45,1.06,Rajshahi
19850605,37.64,28.31,58.34,99.9,3.27,22.77,15.76,1.56,Rajshahi
19850606,39.5,27.04,55.26,99.85,2.76,21.97,17.8,1.1,Rajshahi
19850607,41.51,28.47,47.43,99.63,2.39,20.84,25.33,0.37,Rajshahi
19850608,43.78,28.93,39.86,99.47,2.84,18.46,23.63,1.23,Rajshahi
19850609,43.47,29.71,40.32,99.51,2.77,19.02,21.66,0.13,Rajshahi
19850610,42.87,29.8,41.52,99.43,2.48,19.25,24.06,0.83,Rajshahi
19850611,39.94,29.34,48.86,99.44,2.41,21.37,23.63,4.11,Rajshahi
19850612,39.02,29.05,49.3,99.58,2.14,21.39,24.42,1.05,Rajshahi
19850613,39.74,29.19,48.41,99.6,2.7,21.51,17.02,0.23,Rajshahi
19850614,39.76,29.2,52.79,99.53,3.46,22.44,23.49,2.22,Rajshahi
19850615,37.78,28.6,60.22,99.27,1.87,23.58,12.69,2.12,Rajshahi
19850616,36.97,28.91,61.13,99.14,2.0,23.61,15.23,4.44,Rajshahi
19850617,39.67,27.4,60.75,99.12,2.42,23.61,17.1,7.48,Rajshahi
19850618,39.32,28.18,65.45,99.12,3.13,24.75,15.86,0.47,Rajshahi
19850619,37.19,27.64,64.71,99.38,3.04,23.88,19.82,4.15,Rajshahi
19850620,37.0,27.32,64.35,99.49,2.58,24.07,19.47,3.87,Rajshahi
19850621,38.25,27.74,60.1,99.5,2.09,23.71,18.64,1.39,Rajshahi
19850622,38.15,28.83,59.55,99.43,2.27,23.7,14.53,7.26,Rajshahi
19850623,37.48,27.64,61.43,99.42,2.2,23.69,17.98,9.4,Rajshahi
19850624,38.87,28.37,61.37,99.43,3.88,23.74,19.66,0.8,Rajshahi
19850625,35.54,27.44,68.25,99.67,4.41,24.35,19.01,0.85,Rajshahi
19850626,37.62,27.43,66.41,99.78,4.29,24.14,22.51,1.49,Rajshahi
19850627,37.92,27.22,65.62,99.56,4.81,24.03,21.44,0.82,Rajshahi
19850628,37.25,27.4,64.97,99.34,3.95,24.21,21.7,0.77,Rajshahi
19850629,38.29,27.17,62.27,99.19,2.86,23.76,22.03,1.14,Rajshahi
19850630,35.33,28.23,71.53,99.3,1.85,24.98,21.52,6.69,Rajshahi
19850701,33.84,27.14,76.59,99.41,2.79,25.2,14.72,14.33,Rajshahi
19850702,36.16,26.41,69.88,99.41,3.32,24.27,23.62,5.75,Rajshahi
19850703,37.84,27.15,65.49,99.51,3.48,23.96,19.14,0.32,Rajshahi
19850704,36.41,26.87,67.65,99.69,3.48,24.09,17.76,2.07,Rajshahi
19850705,38.0,26.61,65.13,99.6,3.31,23.65,14.67,0.62,Rajshahi
19850706,35.26,27.06,69.71,99.6,4.22,24.28,10.45,5.84,Rajshahi
19850707,33.92,26.96,76.1,99.61,2.63,25.13,14.08,9.93,Rajshahi
19850708,32.53,26.71,79.56,99.54,2.48,25.13,14.14,9.76,Rajshahi
19850709,34.97,25.96,73.76,99.5,1.77,24.06,10.17,3.05,Rajshahi
19850710,31.83,26.51,77.75,99.66,2.06,24.62,14.38,6.52,Rajshahi
19850711,35.73,26.02,71.05,99.98,3.51,23.98,16.09,2.18,Rajshahi
19850712,34.34,25.96,72.55,100.1,3.3,23.83,19.1,1.89,Rajshahi
19850713,34.6,25.73,69.98,99.97,3.05,23.34,16.74,0.64,Rajshahi
19850714,33.46,25.88,72.92,99.9,2.97,23.91,16.32,1.51,Rajshahi
19850715,34.12,25.75,73.53,99.99,4.02,23.89,16.98,1.37,Rajshahi
19850716,31.86,26.28,74.42,100.22,3.89,23.71,18.79,0.4,Rajshahi
19850717,34.97,25.39,68.88,100.25,3.19,23.16,17.33,0.59,Rajshahi
19850718,36.09,25.29,68.66,100.0,2.8,23.38,13.89,1.28,Rajshahi
19850719,34.19,25.89,70.37,99.94,2.59,23.8,22.96,1.11,Rajshahi
19850720,33.42,26.4,73.76,100.05,2.78,24.08,17.41,2.06,Rajshahi
19850721,36.44,25.51,68.95,100.17,3.51,23.54,23.34,3.64,Rajshahi
19850722,36.45,25.54,68.46,100.25,3.92,23.22,20.51,2.1,Rajshahi
19850723,34.87,26.02,69.7,100.21,3.2,23.39,15.77,3.03,Rajshahi
19850724,31.36,25.87,78.37,100.18,2.67,24.13,9.91,3.13,Rajshahi
19850725,34.0,25.31,75.67,100.18,2.58,23.76,15.23,8.88,Rajshahi
19850726,33.28,24.66,74.91,100.13,3.22,23.68,13.38,9.4,Rajshahi
19850727,32.82,25.82,74.69,100.09,3.37,24.0,13.17,1.67,Rajshahi
19850728,34.72,25.61,75.32,100.0,3.23,24.49,12.76,3.95,Rajshahi
19850729,33.67,25.62,75.83,99.9,2.07,24.51,14.56,6.41,Rajshahi
19850730,36.36,25.74,69.15,99.72,2.18,23.97,21.24,6.86,Rajshahi
19850731,33.59,26.99,73.2,99.64,1.7,24.67,23.71,0.43,Rajshahi
19850801,32.97,26.72,73.43,99.79,3.61,23.96,16.46,0.63,Rajshahi
19850802,34.75,26.33,71.95,100.05,4.06,24.06,13.41,0.98,Rajshahi
19850803,35.1,25.69,71.8,100.1,2.61,24.1,15.02,2.21,Rajshahi
19850804,35.77,26.37,70.19,100.03,1.61,24.22,19.45,0.47,Rajshahi
19850805,35.46,27.65,65.61,99.8,2.36,23.54,20.29,0.32,Rajshahi
19850806,34.79,26.51,71.3,99.67,5.12,23.83,18.34,1.41,Rajshahi
19850807,35.2,25.61,72.82,99.57,4.69,23.86,15.9,2.73,Rajshahi
19850808,35.61,25.68,70.55,99.7,3.3,23.67,16.22,2.84,Rajshahi
19850809,36.11,26.46,69.08,99.83,2.56,23.91,16.19,1.02,Rajshahi
19850810,36.51,26.71,64.37,99.77,1.69,23.52,19.23,0.84,Rajshahi
19850811,37.38,26.64,62.02,99.55,1.75,23.36,19.03,0.14,Rajshahi
19850812,36.18,27.85,64.77,99.57,2.23,24.13,17.55,0.53,Rajshahi
19850813,39.07,27.02,62.47,99.61,1.84,24.07,17.56,0.39,Rajshahi
19850814,37.02,27.66,65.63,99.57,3.18,23.97,19.81,6.44,Rajshahi
19850815,34.81,26.42,73.77,99.59,3.81,24.86,16.73,4.51,Rajshahi
19850816,38.16,26.61,65.65,99.69,2.63,23.88,17.61,0.96,Rajshahi
19850817,38.16,26.91,63.07,99.82,2.82,23.65,17.58,0.3,Rajshahi
19850818,37.37,27.28,64.46,99.79,2.66,23.74,17.67,0.38,Rajshahi
19850819,37.61,27.42,67.46,99.65,3.3,24.46,16.49,0.97,Rajshahi
19850820,38.06,26.92,67.94,99.81,3.34,24.29,13.22,2.95,Rajshahi
19850821,36.25,26.87,72.72,99.87,3.08,24.54,11.63,2.4,Rajshahi
19850822,35.48,26.1,73.16,99.71,4.66,24.52,15.23,4.74,Rajshahi
19850823,34.75,27.22,74.78,99.63,4.05,25.19,10.8,8.1,Rajshahi
19850824,35.21,26.87,74.43,99.75,2.64,25.21,13.2,3.48,Rajshahi
19850825,36.12,26.89,69.11,99.79,0.8,24.5,10.99,2.95,Rajshahi
19850826,34.55,27.47,73.59,99.66,1.24,25.26,10.04,2.12,Rajshahi
19850827,34.78,27.29,75.78,99.63,2.64,25.3,18.31,6.8,Rajshahi
19850828,36.32,25.64,70.55,99.67,3.3,24.21,17.52,2.46,Rajshahi
19850829,37.35,26.61,67.91,99.89,2.95,24.0,19.81,0.54,Rajshahi
19850830,36.73,25.73,66.84,100.03,3.1,23.52,17.22,0.61,Rajshahi
19850831,37.4,26.18,66.31,99.96,2.78,23.64,22.23,0.61,Rajshahi
19850901,36.93,26.09,68.78,99.98,3.04,23.81,17.48,2.88,Rajshahi
19850902,34.71,26.32,75.32,99.95,3.01,24.8,16.14,1.66,Rajshahi
19850903,32.69,26.65,80.7,99.87,2.5,25.56,15.17,2.84,Rajshahi
19850904,35.03,26.28,78.51,99.85,2.52,25.35,2.7,14.82,Rajshahi
19850905,34.22,25.98,78.32,99.79,1.83,25.07,14.51,10.56,Rajshahi
19850906,34.56,26.22,77.63,99.72,1.83,25.08,19.67,2.95,Rajshahi
19850907,33.08,26.58,73.89,99.82,0.55,24.54,18.48,3.86,Rajshahi
19850908,34.51,26.41,74.47,99.82,1.64,24.58,18.1,1.65,Rajshahi
19850909,35.98,26.05,70.39,99.9,2.82,23.99,19.98,0.18,Rajshahi
19850910,34.62,25.49,74.51,100.08,3.0,23.88,19.39,0.86,Rajshahi
19850911,31.85,25.45,77.54,100.16,3.48,23.52,22.53,9.31,Rajshahi
19850912,36.16,24.71,71.27,100.05,2.74,23.21,21.94,2.18,Rajshahi
19850913,34.64,25.3,73.7,99.98,2.22,23.73,21.32,2.0,Rajshahi
19850914,34.65,25.06,75.36,99.99,3.23,23.94,20.94,2.37,Rajshahi
19850915,32.99,25.36,78.44,100.18,3.59,24.11,10.55,3.4,Rajshahi
19850916,33.76,24.94,78.32,100.43,2.86,23.99,16.66,15.18,Rajshahi
19850917,35.37,24.13,72.48,100.42,1.76,23.09,22.61,2.42,Rajshahi
19850918,36.78,24.57,68.61,100.29,1.81,23.09,22.93,0.26,Rajshahi
19850919,34.91,25.5,69.11,100.26,1.12,23.36,22.64,0.04,Rajshahi
19850920,34.25,25.73,68.88,100.33,2.63,22.77,13.67,0.09,Rajshahi
19850921,32.34,25.46,75.78,100.59,2.58,23.55,16.37,0.34,Rajshahi
19850922,33.09,25.06,74.07,100.67,1.53,23.23,18.16,0.49,Rajshahi
19850923,30.2,25.56,81.74,100.6,1.76,24.0,15.36,1.75,Rajshahi
19850924,30.64,24.76,80.1,100.65,0.95,23.29,13.87,2.55,Rajshahi
19850925,34.1,24.0,74.21,100.55,1.75,23.03,16.25,1.78,Rajshahi
19850926,33.64,25.12,77.27,100.44,2.77,23.94,18.84,1.43,Rajshahi
19850927,33.28,25.35,77.33,100.47,2.31,23.69,19.27,1.0,Rajshahi
19850928,33.27,24.75,75.22,100.56,1.57,23.19,18.68,1.14,Rajshahi
19850929,35.56,24.56,68.58,100.64,1.59,22.41,18.05,0.48,Rajshahi
19850930,34.24,25.39,70.67,100.62,1.97,22.86,15.58,0.18,Rajshahi
19851001,34.23,24.97,70.7,100.79,1.54,22.93,17.87,3.13,Rajshahi
19851002,34.49,24.93,71.19,100.9,0.95,23.32,14.14,3.7,Rajshahi
19851003,35.83,24.6,64.5,100.74,1.3,21.86,19.94,0.44,Rajshahi
19851004,36.87,24.66,62.41,100.62,2.09,21.42,21.1,0.27,Rajshahi
19851005,36.06,24.94,64.15,100.68,1.81,21.37,19.73,0.06,Rajshahi
19851006,36.53,23.95,60.42,100.73,1.1,20.34,21.02,0.02,Rajshahi
19851007,31.92,24.86,65.13,100.64,1.12,20.83,20.04,0.0,Rajshahi
19851008,35.68,23.99,58.48,100.61,0.75,19.95,19.36,0.0,Rajshahi
19851009,35.86,25.29,59.36,100.72,1.27,20.62,18.13,1.28,Rajshahi
19851010,36.77,24.51,60.4,100.71,1.27,20.83,21.77,0.39,Rajshahi
19851011,36.05,24.75,62.98,100.59,1.48,21.67,15.34,0.48,Rajshahi
19851012,36.52,25.5,67.1,100.66,1.52,22.9,17.34,2.38,Rajshahi
19851013,36.78,25.31,64.41,100.53,1.27,22.47,20.95,1.13,Rajshahi
19851014,37.04,25.52,62.79,100.19,1.94,22.24,20.53,0.13,Rajshahi
19851015,31.79,25.97,75.57,100.12,2.73,23.45,13.65,1.08,Rajshahi
19851016,32.06,25.1,80.38,100.08,4.36,23.75,5.95,7.98,Rajshahi
19851017,30.04,25.32,86.63,100.01,4.84,24.45,8.91,17.41,Rajshahi
19851018,30.71,20.41,77.61,100.21,2.41,21.11,19.42,16.94,Rajshahi
19851019,30.53,17.59,71.13,100.55,2.22,17.89,21.02,0.0,Rajshahi
19851020,31.25,20.43,71.54,100.86,1.33,19.25,20.53,1.16,Rajshahi
19851021,31.88,20.48,65.62,101.08,0.98,18.08,19.42,0.0,Rajshahi
19851022,32.35,20.03,64.26,100.98,1.27,17.59,18.31,0.03,Rajshahi
19851023,32.84,19.51,63.71,100.86,0.99,17.46,17.21,0.0,Rajshahi
19851024,33.06,19.83,64.4,100.89,0.77,17.74,18.54,0.0,Rajshahi
19851025,32.75,19.94,65.49,100.95,1.55,18.05,17.11,0.03,Rajshahi
19851026,32.96,19.99,62.64,100.96,2.02,16.69,19.16,0.0,Rajshahi
19851027,32.2,18.23,57.61,100.98,1.57,14.04,18.73,0.0,Rajshahi
19851028,31.17,18.51,61.04,100.92,1.18,14.88,18.13,0.0,Rajshahi
19851029,31.85,18.56,60.79,100.93,1.04,15.43,17.6,0.01,Rajshahi
19851030,32.03,18.38,62.77,101.02,1.14,16.0,17.54,0.0,Rajshahi
19851031,32.05,18.59,65.32,101.16,1.42,17.18,17.22,0.0,Rajshahi
19851101,32.04,19.38,62.39,101.11,1.82,16.66,17.89,0.0,Rajshahi
19851102,32.8,18.55,57.82,101.17,1.49,15.03,18.63,0.0,Rajshahi
19851103,32.75,18.52,58.85,101.23,1.3,15.5,18.37,0.0,Rajshahi
19851104,32.56,18.94,59.36,101.19,1.07,16.15,16.81,0.0,Rajshahi
19851105,31.85,19.96,59.91,101.0,1.49,16.34,15.41,0.01,Rajshahi
19851106,29.42,20.46,62.26,100.96,1.49,16.36,16.03,0.0,Rajshahi
19851107,31.97,18.57,56.58,101.03,1.27,13.99,17.75,0.5,Rajshahi
19851108,30.37,17.81,61.11,101.03,1.48,14.63,17.8,0.31,Rajshahi
19851109,31.41,16.0,59.13,100.85,1.36,13.19,17.51,0.0,Rajshahi
19851110,31.28,15.93,60.01,100.82,1.33,13.28,17.52,0.0,Rajshahi
19851111,31.61,16.18,57.82,100.93,1.38,13.07,17.56,0.0,Rajshahi
19851112,31.65,16.03,58.64,101.18,1.62,13.36,17.97,0.0,Rajshahi
19851113,32.36,15.65,56.86,101.09,1.63,12.65,17.5,0.0,Rajshahi
19851114,32.55,14.94,57.44,100.88,1.93,12.04,16.31,0.0,Rajshahi
19851115,32.56,15.39,56.63,100.88,1.83,12.59,18.25,0.0,Rajshahi
19851116,33.46,15.81,51.42,101.09,1.81,11.22,18.42,0.0,Rajshahi
19851117,33.15,15.94,51.54,101.07,1.91,11.32,16.82,0.0,Rajshahi
19851118,33.07,16.22,51.03,100.86,1.61,11.85,17.58,0.0,Rajshahi
19851119,30.56,19.9,50.74,100.72,1.75,12.89,16.33,0.02,Rajshahi
19851120,29.43,16.59,52.4,100.76,2.21,10.86,16.89,0.01,Rajshahi
19851121,30.09,16.15,53.42,100.98,1.98,10.5,15.81,0.0,Rajshahi
19851122,30.04,13.28,51.9,100.94,1.68,8.47,16.1,0.0,Rajshahi
19851123,29.78,13.54,53.95,100.92,1.48,9.26,15.82,0.0,Rajshahi
19851124,29.84,13.15,54.1,101.07,1.2,9.79,15.78,0.0,Rajshahi
19851125,29.29,13.66,60.47,101.21,1.41,11.83,15.76,0.0,Rajshahi
19851126,29.46,13.5,56.6,101.26,1.38,10.55,15.75,0.0,Rajshahi
19851127,29.17,12.35,52.61,101.22,1.67,8.26,15.45,0.0,Rajshahi
19851128,28.54,11.06,52.5,101.23,1.43,7.34,15.37,0.0,Rajshahi
19851129,28.17,10.96,50.61,101.29,1.67,6.84,15.45,0.0,Rajshahi
19851130,29.19,11.86,53.26,101.32,1.75,8.62,14.98,0.0,Rajshahi
19851201,28.79,11.92,55.4,101.33,1.6,8.99,16.34,0.0,Rajshahi
19851202,28.61,12.0,55.74,101.27,1.52,8.82,16.49,0.0,Rajshahi
19851203,28.36,12.04,56.08,101.3,1.55,9.01,15.54,0.0,Rajshahi
19851204,28.07,12.71,56.8,101.26,1.67,9.79,16.44,0.0,Rajshahi
19851205,28.24,12.25,55.4,101.19,1.56,9.56,15.31,0.0,Rajshahi
19851206,28.92,12.82,54.96,101.09,1.98,9.64,15.7,0.0,Rajshahi
19851207,28.57,12.44,55.7,101.14,1.8,9.44,15.85,0.0,Rajshahi
19851208,27.95,12.64,53.34,101.11,1.39,9.14,15.68,0.0,Rajshahi
19851209,28.06,12.49,52.49,100.94,1.7,8.22,15.31,0.0,Rajshahi
19851210,27.53,11.13,50.39,101.07,1.77,5.9,15.9,0.0,Rajshahi
19851211,27.67,9.46,38.18,101.28,1.56,1.91,14.56,0.0,Rajshahi
19851212,28.58,10.4,47.78,101.27,1.35,5.64,15.24,0.0,Rajshahi
19851213,26.29,12.58,45.98,101.19,1.4,6.28,14.47,0.0,Rajshahi
19851214,28.64,14.67,47.16,101.25,1.23,8.42,14.88,0.0,Rajshahi
