Date,Tmax_C,Tmin_C,Humidity_pct,Pressure_kPa,WindSpeed_mps,DewPoint_C,SolarRadiation_Wm2,PRECTOTCORR,Division
19910412,37.78,21.64,37.56,100.55,1.29,13.42,23.97,0.42,Mymensingh
19910413,39.48,23.32,36.04,100.66,1.17,13.93,23.87,0.0,Mymensingh
19910414,40.59,23.84,33.67,100.61,1.1,13.75,25.43,0.04,Mymensingh
19910415,41.71,26.54,33.53,100.35,1.82,15.05,23.81,0.28,Mymensingh
19910416,41.61,25.8,34.48,100.21,3.0,13.52,23.78,4.58,Mymensingh
19910417,41.4,20.85,34.06,100.42,2.28,7.98,24.3,3.51,Mymensingh
19910418,40.83,23.36,25.31,100.48,1.52,4.76,25.55,0.0,Mymensingh
19910419,41.09,20.48,18.25,100.49,1.5,1.1,25.5,0.0,Mymensingh
19910420,41.35,19.82,20.64,100.45,1.7,0.16,26.08,0.0,Mymensingh
19910421,41.12,20.4,36.68,100.46,2.0,10.76,25.18,0.0,Mymensingh
19910422,41.72,24.29,44.47,100.49,2.59,16.7,23.89,0.36,Mymensingh
19910423,41.84,25.99,46.93,100.61,2.92,18.51,22.74,1.23,Mymensingh
19910424,39.75,26.31,48.2,100.62,2.38,19.43,18.72,0.59,Mymensingh
19910425,40.34,28.19,41.88,100.45,2.06,18.29,24.35,0.09,Mymensingh
19910426,41.79,27.29,40.35,100.43,2.55,17.04,19.68,0.0,Mymensingh
19910427,39.98,27.01,44.28,100.53,2.4,18.32,25.66,0.0,Mymensingh
19910428,39.48,27.16,46.43,100.48,2.19,19.11,14.22,0.0,Mymensingh
19910429,34.61,26.24,48.49,100.27,3.62,17.93,8.99,1.42,Mymensingh
19910430,40.19,25.2,46.74,99.7,3.66,18.13,17.41,8.07,Mymensingh
19910501,37.84,25.69,67.4,99.97,4.58,23.86,19.28,16.42,Mymensingh
19910502,40.38,26.68,64.55,100.07,5.15,23.19,20.72,13.49,Mymensingh
19910503,34.31,26.06,75.1,100.42,4.92,24.37,17.36,24.84,Mymensingh
19910504,36.36,25.81,74.15,100.46,4.0,24.46,16.98,28.58,Mymensingh
19910505,33.05,25.03,81.45,100.41,4.34,24.63,15.55,51.46,Mymensingh
19910506,33.65,25.0,78.28,100.17,4.46,24.2,14.48,3.29,Mymensingh
19910507,39.61,25.79,70.24,100.04,5.04,24.19,19.63,2.52,Mymensingh
19910508,39.49,26.34,70.51,100.19,5.36,24.5,18.74,1.31,Mymensingh
19910509,37.62,26.16,73.05,100.22,5.01,24.84,17.0,6.4,Mymensingh
19910510,34.76,26.11,77.1,100.4,4.79,24.89,19.47,11.71,Mymensingh
19910511,33.21,25.5,78.87,100.61,4.01,24.61,8.75,3.31,Mymensingh
19910512,35.1,25.37,75.01,100.66,3.57,24.0,18.64,3.08,Mymensingh
19910513,36.59,24.56,69.84,100.56,3.11,23.27,18.72,1.66,Mymensingh
19910514,36.04,24.49,69.97,100.59,2.23,23.24,12.87,8.11,Mymensingh
19910515,35.35,25.07,68.69,100.63,2.02,23.19,11.67,5.13,Mymensingh
19910516,36.01,25.7,64.6,100.62,1.62,22.57,12.06,0.79,Mymensingh
19910517,35.26,24.78,65.94,100.48,2.81,22.58,11.46,2.49,Mymensingh
19910518,36.65,25.48,70.83,100.24,3.43,23.51,16.25,2.67,Mymensingh
19910519,35.13,24.99,69.04,100.49,2.56,22.8,17.78,2.39,Mymensingh
19910520,35.59,24.51,64.34,100.7,1.74,22.01,19.08,2.99,Mymensingh
19910521,36.78,26.09,60.85,100.59,1.92,22.3,10.98,1.46,Mymensingh
19910522,36.2,25.69,63.17,100.38,2.58,22.64,13.56,1.58,Mymensingh
19910523,37.61,25.59,65.59,100.06,3.97,23.21,17.8,1.84,Mymensingh
19910524,39.12,26.82,63.65,100.02,4.17,23.39,17.77,0.96,Mymensingh
19910525,36.73,26.14,67.12,100.27,3.13,23.81,17.52,0.75,Mymensingh
19910526,35.17,27.07,66.83,100.26,2.8,23.39,7.91,0.67,Mymensingh
19910527,37.85,26.87,61.94,100.14,2.36,23.05,10.36,4.17,Mymensingh
19910528,36.41,26.79,62.91,100.11,2.15,23.21,15.35,5.07,Mymensingh
19910529,37.22,27.41,62.3,100.19,2.78,23.37,16.26,0.86,Mymensingh
19910530,35.94,27.05,65.31,100.25,2.25,23.2,17.59,4.15,Mymensingh
19910531,35.56,25.71,68.37,100.28,2.24,23.23,27.16,13.24,Mymensingh
19910601,30.55,23.47,77.14,100.33,2.77,22.56,15.19,13.3,Mymensingh
19910602,34.58,23.11,74.78,99.94,2.73,23.23,14.4,15.73,Mymensingh
19910603,36.43,25.41,68.82,100.19,2.47,23.55,12.54,9.26,Mymensingh
19910604,33.84,25.16,75.67,100.36,2.29,24.31,24.81,12.78,Mymensingh
19910605,32.05,25.75,79.66,100.47,1.9,24.62,12.27,12.71,Mymensingh
19910606,30.29,25.77,83.1,100.42,1.44,24.49,14.08,5.26,Mymensingh
19910607,30.07,25.28,84.31,100.17,1.94,24.45,19.24,11.94,Mymensingh
19910608,34.77,24.73,75.26,99.92,1.64,24.44,21.12,6.87,Mymensingh
19910609,33.11,26.72,82.69,99.82,1.6,26.09,10.32,7.34,Mymensingh
19910610,31.83,26.94,83.75,99.86,1.58,25.71,20.19,7.76,Mymensingh
19910611,31.29,26.87,85.16,99.91,2.37,25.61,15.16,6.61,Mymensingh
19910612,32.53,26.13,83.94,99.92,3.94,25.54,12.87,1.32,Mymensingh
19910613,33.9,25.7,80.77,100.0,4.71,25.29,14.43,2.44,Mymensingh
19910614,33.4,26.1,80.64,100.12,4.01,25.32,11.85,6.09,Mymensingh
19910615,33.18,25.97,83.36,99.98,4.42,25.67,10.28,5.8,Mymensingh
19910616,33.81,27.08,84.35,99.67,2.74,26.4,20.18,9.53,Mymensingh
19910617,36.31,25.9,75.4,99.55,2.24,25.45,17.36,2.75,Mymensingh
19910618,33.25,26.6,79.68,99.58,2.18,25.26,14.33,9.88,Mymensingh
19910619,32.79,25.81,81.02,99.75,2.75,25.06,17.82,5.52,Mymensingh
19910620,35.99,25.55,73.79,100.0,3.02,24.69,17.28,0.42,Mymensingh
19910621,36.16,25.19,72.66,100.19,3.03,24.55,20.43,0.09,Mymensingh
19910622,36.74,26.86,70.47,100.13,3.11,24.68,18.74,0.0,Mymensingh
19910623,35.93,27.18,72.88,99.83,3.32,25.37,13.07,0.92,Mymensingh
19910624,34.53,26.88,78.65,99.66,3.05,25.76,18.77,7.27,Mymensingh
19910625,35.36,26.4,76.37,99.71,2.87,25.51,22.15,2.68,Mymensingh
19910626,36.62,26.26,72.73,99.8,2.75,25.04,22.77,0.25,Mymensingh
19910627,36.18,26.81,70.53,99.92,2.42,24.46,17.85,0.26,Mymensingh
19910628,33.53,26.86,77.11,100.07,2.69,25.32,14.85,4.62,Mymensingh
19910629,35.09,26.02,76.22,100.21,2.73,24.68,18.9,1.98,Mymensingh
19910630,35.87,26.05,75.44,100.15,3.15,25.04,20.46,4.75,Mymensingh
19910701,35.44,26.28,74.37,100.07,2.79,25.07,13.66,7.47,Mymensingh
19910702,35.9,26.58,73.99,99.85,3.53,25.14,13.02,3.08,Mymensingh
19910703,34.9,26.59,75.95,99.73,3.98,25.09,13.62,3.83,Mymensingh
19910704,30.68,26.82,86.95,99.7,2.67,25.94,10.61,9.8,Mymensingh
19910705,33.73,26.36,80.83,99.85,3.34,25.5,11.84,3.63,Mymensingh
19910706,33.91,26.37,78.62,99.84,3.65,25.36,12.29,5.72,Mymensingh
19910707,34.71,26.77,79.53,99.81,3.79,25.47,14.55,8.08,Mymensingh
19910708,32.76,26.29,81.36,99.93,2.56,25.48,14.03,2.53,Mymensingh
19910709,32.95,26.65,80.06,100.02,3.33,25.39,20.13,1.12,Mymensingh
19910710,34.51,26.37,76.38,100.15,3.46,24.88,13.72,3.43,Mymensingh
19910711,35.07,26.15,74.83,100.22,2.68,24.65,20.74,2.5,Mymensingh
19910712,36.02,25.76,72.6,100.02,2.89,24.44,21.85,1.77,Mymensingh
19910713,35.53,26.27,73.89,99.79,2.77,25.04,19.45,2.76,Mymensingh
19910714,37.07,26.11,71.06,99.65,2.27,25.08,15.52,0.95,Mymensingh
19910715,34.33,27.49,73.11,99.67,1.59,25.39,21.38,2.96,Mymensingh
19910716,33.14,26.96,78.76,99.88,2.58,25.31,15.81,3.15,Mymensingh
19910717,33.11,26.55,79.41,99.99,4.0,25.04,15.46,1.88,Mymensingh
19910718,32.89,26.6,82.85,100.06,3.26,25.48,15.82,2.84,Mymensingh
19910719,32.96,25.81,80.36,100.04,3.31,24.91,9.42,8.23,Mymensingh
19910720,34.71,25.66,76.63,99.82,3.81,24.69,18.66,5.64,Mymensingh
19910721,35.14,26.2,75.8,99.63,5.25,24.77,17.07,1.47,Mymensingh
19910722,32.99,26.57,79.45,99.66,5.04,24.87,10.36,6.73,Mymensingh
19910723,34.39,26.04,75.54,99.78,3.41,24.64,15.79,4.45,Mymensingh
19910724,35.31,26.1,73.88,99.87,2.53,24.82,18.19,0.87,Mymensingh
19910725,35.49,26.42,71.76,99.78,2.04,24.23,21.52,0.03,Mymensingh
19910726,36.41,26.77,72.98,99.55,1.19,25.18,18.89,2.96,Mymensingh
19910727,38.08,27.25,69.28,99.35,1.82,25.05,23.21,1.4,Mymensingh
19910728,37.51,27.85,69.94,99.43,3.07,25.44,23.18,5.32,Mymensingh
19910729,36.03,26.3,73.36,99.81,4.0,24.98,18.8,3.17,Mymensingh
19910730,36.07,26.88,73.06,99.98,3.57,24.7,15.35,5.05,Mymensingh
19910731,36.48,26.53,74.32,99.88,3.6,24.87,8.35,3.86,Mymensingh
19910801,36.61,27.07,72.46,99.85,3.43,25.26,11.22,0.89,Mymensingh
19910802,33.51,27.43,78.53,99.96,3.14,25.55,4.58,0.75,Mymensingh
19910803,34.76,26.14,77.14,100.23,3.26,24.78,8.01,11.92,Mymensingh
19910804,32.78,25.92,82.87,100.33,3.6,25.09,12.87,14.12,Mymensingh
19910805,33.62,25.3,78.12,100.13,2.83,24.74,18.54,8.79,Mymensingh
19910806,33.28,26.2,79.12,100.08,3.07,25.23,16.57,1.48,Mymensingh
19910807,34.06,25.33,76.53,100.12,2.68,24.76,19.46,5.42,Mymensingh
19910808,34.91,26.12,75.79,100.03,2.3,24.74,15.63,5.48,Mymensingh
19910809,36.1,25.71,73.86,99.91,2.62,24.91,15.9,0.88,Mymensingh
19910810,34.52,26.91,75.89,99.82,3.09,25.01,18.45,0.83,Mymensingh
19910811,34.53,27.03,76.27,99.71,3.58,25.31,17.09,1.42,Mymensingh
19910812,36.48,26.47,72.86,99.63,3.82,24.89,18.88,1.31,Mymensingh
19910813,36.47,26.45,72.02,99.64,3.38,24.96,16.58,0.69,Mymensingh
19910814,33.51,26.99,76.16,99.88,2.4,24.82,10.71,0.92,Mymensingh
19910815,31.55,26.75,81.72,99.94,2.31,25.26,6.18,6.41,Mymensingh
19910816,31.83,25.74,80.57,100.05,2.89,24.63,10.84,3.9,Mymensingh
19910817,30.95,26.01,82.46,100.1,1.97,24.77,14.79,2.31,Mymensingh
19910818,32.21,25.64,79.76,100.06,2.09,24.68,15.79,3.5,Mymensingh
19910819,33.22,25.91,75.33,99.95,1.73,24.4,15.37,1.88,Mymensingh
19910820,36.14,26.76,67.17,99.7,1.1,24.57,19.08,1.18,Mymensingh
19910821,38.43,28.2,64.57,99.69,2.94,24.23,17.95,0.02,Mymensingh
19910822,33.28,26.78,77.68,99.99,3.16,24.87,9.82,2.4,Mymensingh
19910823,32.57,26.68,78.67,100.18,2.46,24.96,18.43,1.26,Mymensingh
19910824,35.3,26.01,74.94,99.98,2.53,24.67,12.83,4.1,Mymensingh
19910825,32.71,26.46,83.21,99.79,1.92,25.72,9.67,5.77,Mymensingh
19910826,30.11,26.73,87.03,99.85,1.24,25.99,10.42,12.75,Mymensingh
19910827,32.47,25.47,83.62,100.06,1.67,25.41,17.87,10.03,Mymensingh
19910828,34.04,26.47,81.71,100.05,1.65,25.75,19.47,12.51,Mymensingh
19910829,31.52,26.21,81.82,100.22,1.11,25.15,17.85,9.4,Mymensingh
19910830,31.59,25.99,82.36,100.26,1.16,24.91,19.65,5.92,Mymensingh
19910831,30.19,25.33,86.19,100.33,1.57,24.83,6.51,19.81,Mymensingh
19910901,31.77,24.58,86.13,100.52,2.35,25.26,11.55,20.56,Mymensingh
19910902,32.88,25.61,82.79,100.46,3.18,25.16,3.28,3.34,Mymensingh
19910903,30.6,25.37,88.03,100.29,3.03,25.52,3.59,8.12,Mymensingh
19910904,30.86,25.88,89.88,100.31,1.99,25.95,9.35,36.26,Mymensingh
19910905,30.55,25.78,89.41,100.51,1.75,25.71,7.97,30.64,Mymensingh
19910906,29.22,25.61,91.56,100.43,2.55,25.58,3.22,13.81,Mymensingh
19910907,30.3,25.36,90.04,100.19,3.18,25.51,3.21,18.16,Mymensingh
19910908,30.45,25.09,90.17,100.24,2.6,25.57,5.93,6.91,Mymensingh
19910909,31.2,25.62,87.33,100.37,2.66,25.47,3.18,23.3,Mymensingh
19910910,31.13,25.12,88.32,100.47,2.57,25.59,5.32,17.19,Mymensingh
19910911,30.53,25.32,89.88,100.58,2.06,25.63,14.99,3.44,Mymensingh
19910912,31.61,25.31,88.03,100.62,1.18,25.89,14.92,7.15,Mymensingh
19910913,30.57,25.32,89.42,100.62,1.35,25.71,9.56,11.5,Mymensingh
19910914,28.65,25.17,91.4,100.64,1.35,25.08,11.74,6.87,Mymensingh
19910915,28.35,24.73,92.45,100.64,1.78,24.92,6.3,16.98,Mymensingh
19910916,29.56,24.38,89.16,100.64,1.47,24.82,11.98,5.32,Mymensingh
19910917,31.21,24.49,84.25,100.55,0.78,24.87,10.21,2.23,Mymensingh
19910918,30.63,25.34,87.78,100.27,1.16,25.31,16.56,0.03,Mymensingh
19910919,31.09,25.13,87.44,100.25,1.62,25.52,11.65,1.11,Mymensingh
19910920,31.38,25.28,84.99,100.42,1.15,25.53,13.21,5.67,Mymensingh
19910921,30.16,25.33,90.01,100.53,1.32,25.68,13.79,2.49,Mymensingh
19910922,31.32,24.99,88.78,100.49,2.07,25.7,13.77,0.19,Mymensingh
19910923,29.86,24.75,88.68,100.42,1.52,24.99,11.51,4.89,Mymensingh
19910924,29.16,24.98,92.89,100.37,2.17,25.54,12.48,8.37,Mymensingh
19910925,28.25,25.26,94.31,100.4,2.47,25.55,2.96,15.88,Mymensingh
19910926,28.35,25.24,94.9,100.5,2.4,25.8,6.38,17.82,Mymensingh
19910927,31.16,24.95,88.97,100.6,1.58,25.5,18.13,11.22,Mymensingh
19910928,31.28,24.64,86.86,100.63,1.28,25.17,11.2,4.8,Mymensingh
19910929,31.83,24.4,81.04,100.53,0.88,24.53,19.03,0.0,Mymensingh
19910930,32.48,24.29,79.51,100.43,0.77,24.35,18.76,0.0,Mymensingh
19911001,31.68,24.74,80.88,100.46,0.77,24.59,19.54,0.32,Mymensingh
19911002,32.48,25.51,78.68,100.54,0.64,24.58,20.45,0.36,Mymensingh
19911003,32.09,24.56,80.55,100.55,0.61,24.49,14.53,4.64,Mymensingh
19911004,29.99,25.44,83.89,100.61,0.72,24.55,15.06,6.08,Mymensingh
19911005,28.24,24.36,90.3,100.65,1.01,24.37,3.43,7.16,Mymensingh
19911006,30.41,23.96,88.7,100.6,1.48,24.6,14.27,17.76,Mymensingh
19911007,29.7,23.95,89.0,100.56,1.37,24.17,15.51,33.17,Mymensingh
19911008,30.11,23.03,88.9,100.56,1.46,24.25,15.95,13.1,Mymensingh
19911009,30.08,23.83,83.28,100.6,0.78,23.76,15.31,0.49,Mymensingh
19911010,30.45,23.12,81.97,100.57,1.12,22.93,12.78,0.46,Mymensingh
19911011,29.34,22.11,83.47,100.52,1.09,22.53,15.06,1.17,Mymensingh
19911012,30.64,22.63,82.83,100.44,0.79,23.4,10.38,2.69,Mymensingh
19911013,26.43,23.49,93.57,100.31,2.57,23.71,5.38,8.41,Mymensingh
19911014,28.53,23.4,95.01,100.3,3.79,25.47,3.73,34.9,Mymensingh
19911015,27.24,24.35,94.05,100.74,2.88,24.55,8.56,24.9,Mymensingh
19911016,29.59,22.87,86.61,101.02,1.46,23.36,12.73,4.93,Mymensingh
19911017,29.97,22.31,81.24,101.03,0.55,22.41,17.51,0.41,Mymensingh
19911018,29.69,23.28,77.85,101.07,1.04,21.64,18.51,0.0,Mymensingh
19911019,29.27,20.65,72.68,101.08,1.08,19.14,19.3,0.0,Mymensingh
19911020,29.28,19.41,67.48,100.97,0.9,17.36,18.97,0.0,Mymensingh
19911021,28.74,18.28,69.86,101.06,0.89,17.44,19.18,0.0,Mymensingh
19911022,29.09,18.0,73.82,101.09,0.88,18.54,18.88,0.0,Mymensingh
19911023,29.23,20.66,77.29,101.02,0.73,20.4,18.32,0.0,Mymensingh
19911024,29.24,20.89,81.19,100.94,0.81,21.6,18.31,0.0,Mymensingh
19911025,29.66,21.8,74.64,100.85,0.76,20.53,16.43,2.22,Mymensingh
19911026,29.51,20.74,75.57,100.92,0.74,19.94,15.86,0.53,Mymensingh
19911027,29.79,20.06,78.79,101.06,0.86,20.76,16.34,0.24,Mymensingh
19911028,29.37,21.73,80.52,100.89,0.9,21.87,15.79,0.05,Mymensingh
19911029,29.08,21.94,81.99,100.86,0.72,21.99,14.44,1.83,Mymensingh
19911030,28.28,22.17,87.18,100.88,1.44,22.34,8.31,1.87,Mymensingh
19911031,24.91,21.6,93.18,100.53,3.56,21.95,10.74,12.01,Mymensingh
19911101,28.89,19.35,76.07,100.79,1.21,19.55,16.58,9.68,Mymensingh
19911102,28.38,17.9,71.17,101.09,0.78,17.67,18.69,1.89,Mymensingh
19911103,25.65,18.91,78.99,101.09,1.17,18.38,15.13,0.0,Mymensingh
19911104,28.56,18.85,71.43,100.94,1.13,17.84,18.16,0.0,Mymensingh
19911105,27.81,18.33,66.12,101.03,0.72,16.52,18.05,0.0,Mymensingh
19911106,28.17,16.83,73.61,101.39,0.83,16.71,17.08,0.0,Mymensingh
19911107,27.3,15.93,72.36,101.38,0.96,16.27,17.87,0.02,Mymensingh
19911108,27.01,16.07,74.06,101.19,0.92,16.57,16.99,0.0,Mymensingh
19911109,27.24,16.61,66.8,101.28,0.87,15.1,16.04,0.0,Mymensingh
19911110,27.76,16.15,73.15,101.4,0.98,16.45,16.98,0.0,Mymensingh
19911111,28.04,15.59,69.68,101.43,0.85,15.74,17.89,0.19,Mymensingh
19911112,27.64,16.05,66.1,101.42,0.68,15.18,16.4,0.0,Mymensingh
19911113,27.8,15.91,71.55,101.52,1.16,15.58,16.74,0.0,Mymensingh
19911114,27.77,15.09,69.21,101.5,0.8,14.61,16.12,0.0,Mymensingh
19911115,26.74,15.71,68.32,101.45,0.83,14.67,12.24,0.0,Mymensingh
19911116,27.06,16.14,66.18,101.56,0.67,14.99,14.79,0.0,Mymensingh
19911117,26.5,16.05,74.41,101.58,0.92,15.93,16.42,0.0,Mymensingh
19911118,27.73,16.07,70.38,101.53,1.13,15.24,16.48,0.0,Mymensingh
19911119,27.27,15.5,60.85,101.37,0.84,12.78,16.18,0.0,Mymensingh
19911120,26.57,13.29,54.15,101.35,0.87,9.94,16.16,0.0,Mymensingh
19911121,25.58,14.11,50.28,101.41,0.77,8.61,15.98,0.0,Mymensingh
19911122,25.49,12.05,62.87,101.48,0.77,11.62,15.03,0.02,Mymensingh
19911123,26.21,13.4,63.31,101.57,0.9,12.38,15.61,0.0,Mymensingh
19911124,26.02,12.11,68.01,101.54,1.01,13.05,15.85,0.0,Mymensingh
19911125,26.53,13.12,69.21,101.47,0.96,13.27,14.89,0.0,Mymensingh
19911126,26.37,13.42,71.28,101.53,0.93,13.52,15.48,0.0,Mymensingh
19911127,25.82,13.03,71.87,101.4,0.94,13.39,14.94,0.0,Mymensingh
19911128,26.09,13.22,77.24,101.22,1.22,14.82,14.45,0.0,Mymensingh
19911129,26.11,13.48,71.25,101.19,0.83,14.24,13.84,0.0,Mymensingh
19911130,25.9,12.43,61.71,101.18,0.8,11.12,13.76,0.0,Mymensingh
19911201,25.27,12.67,54.78,101.28,1.0,8.15,16.06,0.0,Mymensingh
19911202,25.31,9.41,61.41,101.5,1.16,8.41,16.15,0.0,Mymensingh
19911203,25.24,10.62,57.93,101.6,0.99,8.21,15.76,0.0,Mymensingh
19911204,24.28,10.0,63.39,101.63,0.96,9.73,15.68,0.0,Mymensingh
19911205,24.38,10.43,65.26,101.58,1.09,10.52,15.65,0.0,Mymensingh
19911206,24.67,10.83,66.66,101.72,1.2,11.03,16.03,0.0,Mymensingh
19911207,25.42,11.35,67.7,101.67,1.45,10.84,16.47,0.0,Mymensingh
19911208,25.75,10.93,63.57,101.67,1.57,10.96,15.93,0.0,Mymensingh
19911209,27.43,13.35,68.75,101.63,1.49,13.54,12.91,0.0,Mymensingh
19911210,27.72,14.43,67.0,101.75,0.96,14.03,15.48,0.0,Mymensingh
19911211,27.0,14.49,63.66,101.78,0.95,13.23,15.55,0.0,Mymensingh
19911212,27.15,13.94,64.53,101.71,1.08,12.71,14.95,0.0,Mymensingh
19911213,26.48,13.07,67.58,101.63,1.19,12.96,15.99,0.0,Mymensingh
19911214,26.52,12.19,66.66,101.63,1.18,12.46,15.43,0.0,Mymensingh
19911215,26.42,12.34,63.16,101.59,1.15,11.59,15.84,0.0,Mymensingh
19911216,26.95,11.91,59.27,101.5,1.0,10.73,15.88,0.0,Mymensingh
19911217,26.75,12.65,57.34,101.37,1.02,10.5,15.07,0.0,Mymensingh
19911218,26.21,11.88,57.73,101.32,0.86,10.19,14.85,0.0,Mymensingh
19911219,24.31,12.35,60.82,101.28,0.97,10.59,15.39,0.0,Mymensingh
19911220,25.89,11.88,60.71,101.33,0.9,10.7,15.08,0.0,Mymensingh
19911221,25.59,12.4,55.87,101.28,0.86,9.82,14.73,0.0,Mymensingh
19911222,25.88,11.09,61.55,101.24,1.06,10.53,13.98,0.0,Mymensingh
19911223,26.8,12.37,71.32,101.18,1.28,13.65,10.16,0.0,Mymensingh
19911224,22.64,16.18,86.51,101.18,2.11,16.77,6.99,0.05,Mymensingh
19911225,24.56,17.24,87.28,101.0,1.84,17.42,3.66,17.06,Mymensingh
19911226,18.9,13.38,87.99,100.93,1.91,14.4,4.94,18.85,Mymensingh
19911227,22.5,11.14,73.73,101.02,1.2,11.39,9.25,0.44,Mymensingh
19911228,21.63,9.78,61.58,101.38,1.12,8.01,15.64,3.85,Mymensingh
19911229,21.68,9.81,55.55,101.53,1.13,6.0,12.43,0.0,Mymensingh
19911230,20.97,9.81,48.16,101.54,0.72,3.97,13.85,0.0,Mymensingh
19911231,22.38,7.84,50.52,101.58,0.97,4.73,14.73,0.0,Mymensingh
19920101,22.1,7.9,61.75,101.68,1.5,6.45,9.85,0.01,Mymensingh
19920102,21.56,7.39,62.97,101.88,1.43,5.92,14.06,0.0,Mymensingh
19920103,21.42,8.12,63.21,101.82,0.73,6.57,14.28,0.0,Mymensingh
19920104,22.38,7.34,61.57,101.79,1.08,7.17,15.52,0.0,Mymensingh
19920105,23.08,8.58,60.57,101.43,0.83,7.51,15.19,0.0,Mymensingh
19920106,22.93,8.18,63.4,101.26,1.06,8.14,13.83,0.0,Mymensingh
19920107,23.68,8.25,63.32,101.4,1.1,8.42,14.53,0.0,Mymensingh
19920108,24.26,9.47,58.69,101.4,0.97,8.5,14.6,0.0,Mymensingh
19920109,24.19,10.21,56.66,101.66,0.62,8.54,13.57,0.0,Mymensingh
19920110,24.74,11.75,54.98,101.71,0.6,8.63,15.58,0.0,Mymensingh
19920111,24.73,9.83,57.56,101.64,0.9,8.52,15.23,0.0,Mymensingh
19920112,25.4,9.56,66.02,101.54,1.59,10.14,11.34,0.06,Mymensingh
19920113,23.67,9.65,71.17,101.67,1.46,10.69,10.31,0.25,Mymensingh
19920114,23.33,10.25,66.23,101.57,1.03,10.38,11.23,0.14,Mymensingh
19920115,24.35,10.57,62.37,101.48,0.74,10.08,14.1,0.0,Mymensingh
19920116,24.96,10.69,55.76,101.55,0.97,8.56,14.05,0.0,Mymensingh
19920117,26.39,11.55,53.41,101.54,1.36,7.98,14.17,0.0,Mymensingh
19920118,24.57,9.2,59.77,101.71,1.09,8.14,14.35,0.0,Mymensingh
19920119,25.06,12.32,45.23,101.63,0.87,5.33,13.24,0.11,Mymensingh
19920120,24.52,10.27,42.78,101.64,0.69,4.82,13.79,0.0,Mymensingh
19920121,25.21,10.05,47.34,101.68,0.8,6.54,14.22,0.0,Mymensingh
19920122,25.88,10.81,49.83,101.74,0.94,7.63,13.68,0.0,Mymensingh
19920123,25.97,11.78,55.83,101.65,0.96,9.5,13.82,0.62,Mymensingh
19920124,25.69,12.07,54.4,101.48,1.03,8.93,13.96,0.0,Mymensingh
19920125,25.28,10.13,57.32,101.42,1.06,8.34,14.88,0.0,Mymensingh
19920126,26.45,10.66,57.14,101.42,1.19,9.17,16.37,0.0,Mymensingh
19920127,27.07,12.09,51.48,101.46,1.22,9.0,17.16,0.0,Mymensingh
19920128,26.62,12.99,51.71,101.52,0.8,9.41,16.76,0.0,Mymensingh
19920129,27.33,15.24,48.39,101.55,0.5,9.49,17.93,0.0,Mymensingh
19920130,28.44,14.32,48.97,101.49,0.89,9.89,16.68,0.0,Mymensingh
19920131,29.05,14.39,49.06,101.18,1.22,10.21,14.36,0.0,Mymensingh
19920201,27.42,14.92,57.35,100.95,1.55,10.82,13.35,1.62,Mymensingh
19920202,27.44,14.42,61.78,101.15,1.61,12.1,13.1,2.17,Mymensingh
19920203,27.18,14.68,57.59,101.29,1.43,9.72,16.59,0.09,Mymensingh
19920204,26.34,10.33,40.59,101.5,1.48,3.82,16.74,0.38,Mymensingh
19920205,26.06,9.61,45.31,101.47,1.5,4.64,16.39,0.0,Mymensingh
19920206,27.33,9.81,46.65,101.44,1.28,6.01,16.43,0.0,Mymensingh
19920207,27.55,11.08,48.17,101.28,1.42,7.19,15.98,0.0,Mymensingh
19920208,28.54,13.77,57.05,100.96,1.34,10.33,13.95,1.21,Mymensingh
19920209,27.98,12.2,53.68,101.12,1.35,9.36,13.19,6.09,Mymensingh
19920210,28.05,14.59,51.59,101.18,1.43,9.56,17.23,0.25,Mymensingh
19920211,27.2,11.29,38.5,101.23,1.88,2.72,17.45,0.02,Mymensingh
19920212,25.28,9.36,37.65,101.3,1.36,2.26,16.65,0.0,Mymensingh
19920213,26.42,12.31,37.12,101.18,0.98,3.36,17.57,0.0,Mymensingh
19920214,29.34,10.29,51.2,100.9,1.61,7.92,14.44,0.0,Mymensingh
19920215,29.18,13.99,54.96,100.86,1.51,9.24,15.55,0.14,Mymensingh
19920216,28.62,14.21,30.6,100.97,1.48,1.78,19.03,1.05,Mymensingh
19920217,28.38,10.23,35.64,100.88,1.59,3.14,19.39,0.0,Mymensingh
19920218,29.21,13.61,51.63,100.78,1.94,7.45,16.48,0.5,Mymensingh
19920219,27.82,9.99,34.37,101.22,1.42,0.86,19.8,4.44,Mymensingh
19920220,27.94,10.36,37.01,101.12,1.59,2.71,19.23,0.0,Mymensingh
19920221,26.78,13.38,66.92,101.17,1.34,13.07,14.99,1.57,Mymensingh
19920222,29.29,16.17,61.29,101.38,1.68,13.06,16.19,0.28,Mymensingh
19920223,28.75,14.46,57.74,101.5,1.03,12.29,11.81,1.86,Mymensingh
19920224,29.33,16.93,46.43,101.47,1.01,9.38,19.39,1.15,Mymensingh
19920225,29.34,15.59,40.97,101.49,1.35,5.42,18.61,0.11,Mymensingh
19920226,28.48,11.94,35.3,101.5,1.01,3.18,19.87,0.01,Mymensingh
19920227,28.79,12.33,34.84,101.2,1.3,2.74,18.48,0.02,Mymensingh
19920228,28.37,12.0,67.65,101.05,1.96,13.09,11.92,1.3,Mymensingh
