Date,Tmax_C,Tmin_C,Rainfall_mm,Division
19930430,37.53,26.42,6.2,Khulna
19930501,37.05,26.02,6.08,Khulna
19930502,38.28,25.58,1.97,Khulna
19930503,39.13,26.54,4.98,Khulna
19930504,37.22,26.15,8.46,Khulna
19930505,39.66,26.19,1.63,Khulna
19930506,39.86,26.66,0.27,Khulna
19930507,37.49,25.68,1.11,Khulna
19930508,37.62,25.64,1.03,Khulna
19930509,39.03,25.71,0.51,Khulna
19930510,38.55,25.5,3.1,Khulna
19930511,38.03,25.55,7.63,Khulna
19930512,41.06,25.44,1.37,Khulna
19930513,40.11,25.99,0.2,Khulna
19930514,39.86,25.53,2.81,Khulna
19930515,39.95,25.01,2.67,Khulna
19930516,38.44,25.79,1.57,Khulna
19930517,37.73,25.91,2.31,Khulna
19930518,35.14,26.13,3.09,Khulna
19930519,35.47,25.27,6.66,Khulna
19930520,35.02,24.4,5.8,Khulna
19930521,38.02,25.09,0.19,Khulna
19930522,39.56,25.1,0.0,Khulna
19930523,40.59,26.32,0.01,Khulna
19930524,40.93,26.45,0.0,Khulna
19930525,39.69,26.82,0.0,Khulna
19930526,37.56,27.21,6.14,Khulna
19930527,33.56,26.28,6.26,Khulna
19930528,36.81,25.85,1.56,Khulna
19930529,33.44,26.14,8.48,Khulna
19930530,35.04,25.36,12.33,Khulna
19930531,37.93,26.38,4.7,Khulna
19930601,35.83,27.45,6.68,Khulna
19930602,38.64,27.18,0.92,Khulna
19930603,37.82,27.39,2.21,Khulna
19930604,37.48,26.6,1.98,Khulna
19930605,37.92,26.56,0.65,Khulna
19930606,37.02,26.87,1.53,Khulna
19930607,37.87,26.76,3.47,Khulna
19930608,34.54,26.74,5.56,Khulna
19930609,37.31,26.75,0.21,Khulna
19930610,36.31,26.99,0.69,Khulna
19930611,34.35,26.72,1.38,Khulna
19930612,35.26,27.13,5.09,Khulna
19930613,35.3,26.85,0.43,Khulna
19930614,35.23,26.86,0.45,Khulna
19930615,34.26,26.77,1.27,Khulna
19930616,32.3,26.81,5.1,Khulna
19930617,32.74,26.48,7.57,Khulna
19930618,29.41,26.11,20.54,Khulna
19930619,33.03,26.51,10.99,Khulna
19930620,33.56,25.87,6.8,Khulna
19930621,31.99,26.56,0.16,Khulna
19930622,33.59,26.74,20.59,Khulna
19930623,32.1,26.41,32.46,Khulna
19930624,31.72,26.37,7.06,Khulna
19930625,32.6,26.49,2.04,Khulna
19930626,30.36,26.29,6.35,Khulna
19930627,34.96,25.89,3.2,Khulna
19930628,34.15,26.56,1.71,Khulna
19930629,33.94,26.74,0.73,Khulna
19930630,33.37,27.27,0.37,Khulna
19930701,33.08,27.16,2.85,Khulna
19930702,33.39,26.84,2.64,Khulna
19930703,34.05,26.92,0.88,Khulna
19930704,34.24,26.54,1.06,Khulna
19930705,34.53,26.91,0.32,Khulna
19930706,32.16,27.1,15.77,Khulna
19930707,30.36,26.51,10.88,Khulna
19930708,30.4,26.3,5.83,Khulna
19930709,32.05,26.32,1.13,Khulna
19930710,33.64,26.52,0.89,Khulna
19930711,33.7,26.35,2.66,Khulna
19930712,34.37,26.41,1.29,Khulna
19930713,35.18,26.77,0.45,Khulna
19930714,33.11,26.43,1.96,Khulna
19930715,31.1,26.48,5.92,Khulna
19930716,29.67,26.18,16.49,Khulna
19930717,30.95,26.08,46.83,Khulna
19930718,31.89,26.48,31.15,Khulna
19930719,31.47,26.24,1.27,Khulna
19930720,31.7,26.9,1.12,Khulna
19930721,30.85,26.51,4.93,Khulna
19930722,30.89,26.18,4.53,Khulna
19930723,30.23,26.62,18.68,Khulna
19930724,31.05,25.97,16.62,Khulna
19930725,31.1,25.88,2.5,Khulna
19930726,32.75,25.02,0.35,Khulna
19930727,32.14,25.81,0.75,Khulna
19930728,30.85,25.78,1.1,Khulna
19930729,31.62,25.1,2.47,Khulna
19930730,33.03,25.62,1.82,Khulna
19930731,33.3,25.72,0.68,Khulna
19930801,33.62,26.58,0.83,Khulna
19930802,32.9,26.75,1.13,Khulna
19930803,31.26,26.68,18.47,Khulna
19930804,29.06,26.36,55.4,Khulna
19930805,30.26,26.35,4.42,Khulna
19930806,30.22,25.91,3.93,Khulna
19930807,32.04,25.56,1.64,Khulna
19930808,32.81,26.28,0.75,Khulna
19930809,31.17,27.01,6.94,Khulna
19930810,30.56,26.84,6.15,Khulna
19930811,32.39,26.19,3.59,Khulna
19930812,32.43,26.27,15.1,Khulna
19930813,31.2,26.79,15.09,Khulna
19930814,32.05,26.03,2.0,Khulna
19930815,30.96,25.9,0.74,Khulna
19930816,32.8,26.04,0.64,Khulna
19930817,32.09,25.68,4.3,Khulna
19930818,31.72,25.99,1.63,Khulna
19930819,31.62,25.54,6.0,Khulna
19930820,31.31,26.3,4.89,Khulna
19930821,31.49,26.45,6.58,Khulna
19930822,32.08,26.34,3.43,Khulna
19930823,32.14,26.62,2.93,Khulna
19930824,31.26,25.87,4.53,Khulna
19930825,31.93,25.37,6.06,Khulna
19930826,31.16,25.54,7.22,Khulna
19930827,30.1,25.17,5.37,Khulna
19930828,31.78,25.28,3.99,Khulna
19930829,31.98,24.72,0.36,Khulna
19930830,31.73,24.86,0.03,Khulna
19930831,30.65,25.25,0.61,Khulna
19930901,29.38,25.4,4.94,Khulna
19930902,28.99,25.19,22.42,Khulna
19930903,28.9,25.18,12.6,Khulna
19930904,29.67,25.21,8.9,Khulna
19930905,29.35,25.17,3.75,Khulna
19930906,31.46,25.2,1.09,Khulna
19930907,30.87,25.5,3.48,Khulna
19930908,31.01,25.7,7.15,Khulna
19930909,29.37,25.5,4.64,Khulna
19930910,31.5,24.58,0.97,Khulna
19930911,32.58,24.83,1.55,Khulna
19930912,29.75,25.44,1.61,Khulna
19930913,30.03,25.39,11.59,Khulna
19930914,29.62,25.15,12.16,Khulna
19930915,31.34,24.69,9.08,Khulna
19930916,31.06,25.06,3.12,Khulna
19930917,30.99,24.94,0.78,Khulna
19930918,32.01,24.48,0.73,Khulna
19930919,31.5,25.14,0.01,Khulna
19930920,29.6,25.52,7.95,Khulna
19930921,30.56,24.96,4.38,Khulna
19930922,29.34,25.18,2.65,Khulna
19930923,29.23,24.92,1.05,Khulna
19930924,29.88,24.64,1.53,Khulna
19930925,29.65,24.25,2.8,Khulna
19930926,28.98,24.52,1.8,Khulna
19930927,30.17,24.51,0.42,Khulna
19930928,30.04,24.31,10.17,Khulna
19930929,28.04,25.07,3.5,Khulna
19930930,31.47,24.45,1.37,Khulna
19931001,31.67,24.11,1.9,Khulna
19931002,28.95,24.86,6.33,Khulna
19931003,29.79,24.05,11.34,Khulna
19931004,32.28,23.45,7.27,Khulna
19931005,31.83,24.31,0.5,Khulna
19931006,31.35,24.81,0.56,Khulna
19931007,32.12,24.34,1.18,Khulna
19931008,32.23,24.26,0.59,Khulna
19931009,32.8,24.62,0.45,Khulna
19931010,32.01,24.92,0.14,Khulna
19931011,32.39,24.76,0.84,Khulna
19931012,32.11,25.08,0.65,Khulna
19931013,30.3,24.5,1.35,Khulna
19931014,28.52,23.84,7.79,Khulna
19931015,30.25,23.08,9.02,Khulna
19931016,31.47,23.31,0.5,Khulna
19931017,31.24,23.54,0.3,Khulna
19931018,30.16,24.05,0.82,Khulna
19931019,31.04,23.9,0.66,Khulna
19931020,31.23,23.75,1.43,Khulna
19931021,31.63,22.22,7.55,Khulna
19931022,31.69,21.05,0.44,Khulna
19931023,31.72,18.34,0.0,Khulna
19931024,31.32,16.72,0.0,Khulna
19931025,31.43,17.17,0.22,Khulna
19931026,30.99,17.35,0.0,Khulna
19931027,31.48,20.2,0.0,Khulna
19931028,32.84,19.35,0.0,Khulna
19931029,32.68,18.0,0.0,Khulna
19931030,32.98,17.95,0.0,Khulna
19931031,31.64,20.46,0.01,Khulna
19931101,30.87,21.81,5.1,Khulna
19931102,30.19,22.2,2.71,Khulna
19931103,30.71,21.81,0.79,Khulna
19931104,31.65,21.36,0.77,Khulna
19931105,30.96,19.5,0.66,Khulna
19931106,31.78,19.29,0.0,Khulna
19931107,32.01,19.18,0.0,Khulna
19931108,32.2,19.58,0.0,Khulna
19931109,31.75,18.26,0.0,Khulna
19931110,31.96,18.61,0.0,Khulna
19931111,32.3,18.23,0.0,Khulna
19931112,31.39,16.01,0.0,Khulna
19931113,31.07,15.76,0.0,Khulna
19931114,30.71,16.39,0.0,Khulna
19931115,30.44,17.6,0.0,Khulna
19931116,30.91,17.4,0.0,Khulna
19931117,31.36,17.51,0.0,Khulna
19931118,32.25,17.24,0.0,Khulna
19931119,31.87,16.2,0.0,Khulna
19931120,31.95,16.64,0.0,Khulna
19931121,31.79,17.93,0.0,Khulna
19931122,30.51,16.48,0.0,Khulna
19931123,31.12,15.59,0.0,Khulna
19931124,30.43,14.91,0.0,Khulna
19931125,30.48,13.28,0.0,Khulna
19931126,30.6,12.06,0.0,Khulna
19931127,30.59,13.09,0.0,Khulna
19931128,30.75,15.89,0.0,Khulna
19931129,30.09,15.2,0.0,Khulna
19931130,30.69,16.56,0.0,Khulna
19931201,30.42,17.36,0.0,Khulna
19931202,30.75,16.73,0.0,Khulna
19931203,30.23,14.42,0.0,Khulna
19931204,29.86,13.09,0.0,Khulna
19931205,26.47,16.39,0.0,Khulna
19931206,31.36,15.41,0.0,Khulna
19931207,31.79,16.15,0.0,Khulna
19931208,31.19,14.86,0.0,Khulna
19931209,29.78,12.23,0.0,Khulna
19931210,29.91,13.0,0.0,Khulna
19931211,29.75,11.74,0.0,Khulna
19931212,28.79,11.81,0.0,Khulna
19931213,29.01,11.9,0.0,Khulna
19931214,28.12,10.81,0.0,Khulna
19931215,27.64,10.04,0.0,Khulna
19931216,27.88,9.66,0.0,Khulna
19931217,28.4,12.87,0.0,Khulna
19931218,28.5,11.97,0.0,Khulna
19931219,28.73,11.56,0.0,Khulna
19931220,28.77,11.45,0.0,Khulna
19931221,28.6,10.7,0.0,Khulna
19931222,28.56,9.88,0.0,Khulna
19931223,28.58,10.73,0.0,Khulna
19931224,29.11,11.81,0.0,Khulna
19931225,30.11,12.45,0.0,Khulna
19931226,30.01,12.31,0.0,Khulna
19931227,29.64,14.91,0.0,Khulna
19931228,30.24,14.82,0.0,Khulna
19931229,27.64,12.63,0.0,Khulna
19931230,27.5,12.58,0.0,Khulna
19931231,29.3,14.21,0.0,Khulna
19940101,30.69,13.64,0.0,Khulna
19940102,30.51,11.69,0.0,Khulna
19940103,31.17,13.34,0.0,Khulna
19940104,31.24,13.1,0.0,Khulna
19940105,30.45,13.61,0.0,Khulna
19940106,30.42,14.1,0.0,Khulna
19940107,30.04,12.7,0.0,Khulna
19940108,29.48,11.98,0.0,Khulna
19940109,30.16,12.8,0.0,Khulna
19940110,28.15,13.88,0.0,Khulna
19940111,29.66,13.47,0.0,Khulna
19940112,31.13,15.42,0.0,Khulna
19940113,31.92,14.09,0.0,Khulna
19940114,31.95,14.59,0.0,Khulna
19940115,32.34,16.65,0.0,Khulna
19940116,30.12,17.08,1.04,Khulna
19940117,27.73,11.57,0.0,Khulna
19940118,25.76,8.88,4.07,Khulna
19940119,27.71,8.46,0.0,Khulna
19940120,28.54,10.54,0.0,Khulna
19940121,29.66,11.45,0.0,Khulna
19940122,29.6,11.13,0.0,Khulna
19940123,28.95,8.7,0.0,Khulna
19940124,28.93,10.42,0.0,Khulna
19940125,29.53,11.48,0.0,Khulna
19940126,30.6,10.77,0.0,Khulna
19940127,31.38,11.91,0.0,Khulna
19940128,31.97,13.23,0.0,Khulna
19940129,32.47,14.61,0.0,Khulna
19940130,32.69,13.84,0.0,Khulna
19940131,31.2,16.94,2.53,Khulna
19940201,29.84,17.43,0.5,Khulna
19940202,23.04,13.6,4.12,Khulna
19940203,26.91,11.7,0.0,Khulna
19940204,28.18,12.4,1.68,Khulna
19940205,29.45,12.23,0.0,Khulna
19940206,31.39,14.27,0.0,Khulna
19940207,33.59,14.32,0.0,Khulna
19940208,33.11,14.24,0.0,Khulna
19940209,29.8,14.89,0.3,Khulna
19940210,29.1,13.29,0.03,Khulna
19940211,29.08,11.94,0.89,Khulna
19940212,30.06,13.78,0.0,Khulna
19940213,31.61,13.55,0.0,Khulna
19940214,31.48,12.8,0.01,Khulna
19940215,33.34,15.43,0.0,Khulna
19940216,32.38,15.74,5.54,Khulna
19940217,32.52,16.08,1.13,Khulna
19940218,32.77,15.18,0.0,Khulna
19940219,33.62,14.8,0.0,Khulna
19940220,33.78,14.75,0.0,Khulna
19940221,34.46,15.88,0.0,Khulna
19940222,33.19,20.4,0.3,Khulna
19940223,31.61,16.66,0.0,Khulna
19940224,30.59,12.51,0.95,Khulna
19940225,30.37,12.0,0.0,Khulna
19940226,31.71,13.16,0.0,Khulna
19940227,33.27,14.98,0.0,Khulna
19940228,35.69,14.66,0.0,Khulna
19940301,35.55,17.71,0.0,Khulna
19940302,34.54,15.06,0.0,Khulna
19940303,34.66,14.72,0.0,Khulna
19940304,35.06,16.57,0.0,Khulna
19940305,37.2,17.73,0.0,Khulna
19940306,38.28,17.59,0.0,Khulna
19940307,36.01,21.21,0.0,Khulna
19940308,37.6,19.77,0.0,Khulna
19940309,36.78,17.44,0.0,Khulna
19940310,36.66,16.91,0.0,Khulna
19940311,36.87,15.43,0.0,Khulna
19940312,37.77,17.53,0.0,Khulna
19940313,38.85,20.3,0.0,Khulna
19940314,39.5,21.34,0.03,Khulna
19940315,40.21,22.98,0.25,Khulna
19940316,41.3,22.58,0.0,Khulna
19940317,41.98,22.78,0.0,Khulna
19940318,40.7,22.31,0.0,Khulna
19940319,40.53,22.33,0.0,Khulna
19940320,40.71,21.58,0.0,Khulna
19940321,42.37,23.26,0.0,Khulna
19940322,42.02,24.2,0.0,Khulna
19940323,39.79,23.53,0.0,Khulna
19940324,39.98,22.7,0.01,Khulna
19940325,39.41,23.28,0.23,Khulna
19940326,38.98,24.21,0.17,Khulna
19940327,36.55,24.76,6.51,Khulna
19940328,37.46,22.85,2.47,Khulna
19940329,36.11,22.77,1.29,Khulna
19940330,38.07,23.72,1.84,Khulna
19940331,38.57,24.02,1.15,Khulna
19940401,38.78,25.01,0.23,Khulna
19940402,35.36,24.8,0.91,Khulna
19940403,34.69,21.48,7.18,Khulna
19940404,36.35,22.18,1.93,Khulna
19940405,38.04,22.79,0.01,Khulna
19940406,40.16,23.22,0.04,Khulna
19940407,40.03,23.83,0.01,Khulna
19940408,41.32,23.52,0.0,Khulna
19940409,41.89,25.32,0.0,Khulna
19940410,41.46,23.92,0.0,Khulna
19940411,41.81,23.5,0.0,Khulna
19940412,42.02,22.61,0.0,Khulna
19940413,42.13,22.77,0.0,Khulna
19940414,43.1,23.53,0.0,Khulna
19940415,42.97,24.47,0.0,Khulna
19940416,43.07,25.61,0.0,Khulna
19940417,41.21,26.42,0.01,Khulna
19940418,37.56,26.19,2.45,Khulna
19940419,39.28,25.22,1.71,Khulna
19940420,40.91,25.16,1.83,Khulna
19940421,38.41,25.18,2.97,Khulna
19940422,37.02,25.69,0.98,Khulna
19940423,37.32,25.4,7.34,Khulna
19940424,39.37,24.14,0.78,Khulna
19940425,39.3,24.38,0.51,Khulna
19940426,40.51,25.45,0.62,Khulna
19940427,40.97,25.09,0.17,Khulna
19940428,41.9,26.05,0.52,Khulna
19940429,39.17,27.17,0.08,Khulna
19940430,41.65,25.46,0.03,Khulna
19940501,41.45,26.45,0.0,Khulna
19940502,40.57,26.8,0.0,Khulna
19940503,44.03,27.18,0.0,Khulna
19940504,43.84,26.97,0.4,Khulna
19940505,42.62,28.12,0.0,Khulna
19940506,42.1,27.53,0.0,Khulna
19940507,43.42,27.92,0.19,Khulna
19940508,42.85,27.56,0.73,Khulna
19940509,41.14,27.6,2.67,Khulna
19940510,39.3,26.45,2.19,Khulna
19940511,41.3,27.02,0.14,Khulna
19940512,41.93,26.68,0.15,Khulna
19940513,41.19,28.14,0.18,Khulna
19940514,43.48,26.81,0.03,Khulna
19940515,42.89,27.06,0.0,Khulna
19940516,41.71,27.86,0.53,Khulna
19940517,41.97,26.96,0.93,Khulna
19940518,39.92,26.52,22.26,Khulna
19940519,35.09,25.53,20.25,Khulna
19940520,32.59,25.52,26.88,Khulna
19940521,35.3,25.87,5.71,Khulna
19940522,35.49,25.26,0.23,Khulna
19940523,35.92,26.49,0.01,Khulna
19940524,34.39,26.87,0.02,Khulna
19940525,33.32,26.83,0.38,Khulna
19940526,34.14,26.39,2.37,Khulna
19940527,36.55,26.08,5.02,Khulna
19940528,35.51,26.77,0.16,Khulna
19940529,35.65,27.25,0.02,Khulna
19940530,39.09,27.01,0.05,Khulna
19940531,38.55,27.12,0.64,Khulna
19940601,39.88,26.54,1.01,Khulna
19940602,40.7,27.31,0.04,Khulna
19940603,37.54,27.41,0.02,Khulna
19940604,37.84,27.28,0.0,Khulna
19940605,33.87,27.72,3.94,Khulna
19940606,33.52,27.02,14.15,Khulna
19940607,32.65,26.32,23.91,Khulna
19940608,33.37,26.98,0.34,Khulna
19940609,32.77,26.92,0.14,Khulna
19940610,32.16,26.54,0.05,Khulna
19940611,31.7,26.27,9.51,Khulna
19940612,30.88,26.94,16.44,Khulna
19940613,32.6,26.99,6.32,Khulna
19940614,33.03,26.73,2.15,Khulna
19940615,34.36,26.85,11.27,Khulna
19940616,32.6,26.69,10.31,Khulna
19940617,33.06,26.16,7.95,Khulna
19940618,30.7,26.45,8.81,Khulna
19940619,33.61,26.69,3.49,Khulna
19940620,33.69,26.25,1.34,Khulna
19940621,33.9,26.86,2.12,Khulna
19940622,32.08,26.8,1.48,Khulna
19940623,32.38,26.3,3.36,Khulna
19940624,31.13,26.1,7.35,Khulna
19940625,34.45,26.29,2.4,Khulna
19940626,30.58,25.83,1.12,Khulna
19940627,31.7,25.67,2.18,Khulna
19940628,29.97,26.12,23.49,Khulna
19940629,30.07,26.04,30.46,Khulna
19940630,30.56,25.7,10.52,Khulna
19940701,32.02,26.14,3.83,Khulna
19940702,31.52,25.65,2.91,Khulna
19940703,29.89,25.31,6.86,Khulna
19940704,31.54,25.65,6.52,Khulna
19940705,31.63,25.29,3.0,Khulna
19940706,32.59,26.04,1.48,Khulna
19940707,31.55,26.85,20.58,Khulna
19940708,30.03,26.49,9.8,Khulna
19940709,32.1,26.13,1.03,Khulna
19940710,31.47,26.16,2.46,Khulna
19940711,32.43,25.99,2.58,Khulna
19940712,32.1,25.73,2.69,Khulna
19940713,30.97,26.46,3.69,Khulna
19940714,31.0,26.14,7.72,Khulna
19940715,30.35,26.05,4.24,Khulna
19940716,32.12,26.32,2.43,Khulna
19940717,32.45,26.15,5.72,Khulna
19940718,33.18,25.52,2.88,Khulna
19940719,32.03,25.89,4.63,Khulna
19940720,32.39,25.49,4.43,Khulna
19940721,30.25,25.78,7.91,Khulna
19940722,30.49,25.79,3.14,Khulna
19940723,29.96,25.76,1.73,Khulna
19940724,32.85,25.65,1.57,Khulna
19940725,32.72,25.72,0.83,Khulna
19940726,30.8,26.08,0.22,Khulna
19940727,33.66,25.55,0.16,Khulna
19940728,30.18,26.21,0.16,Khulna
19940729,32.46,26.13,2.41,Khulna
19940730,33.19,26.37,2.52,Khulna
19940731,32.38,26.49,6.48,Khulna
19940801,32.41,26.33,2.29,Khulna
19940802,31.25,26.22,0.82,Khulna
19940803,33.14,26.41,6.16,Khulna
19940804,30.91,26.68,9.93,Khulna
19940805,30.79,25.83,1.32,Khulna
19940806,32.7,25.76,1.38,Khulna
19940807,31.49,26.04,10.96,Khulna
19940808,32.22,25.82,6.51,Khulna
19940809,33.25,25.71,1.16,Khulna
19940810,32.58,26.02,1.56,Khulna
19940811,30.54,25.99,5.36,Khulna
19940812,31.9,25.68,9.62,Khulna
19940813,30.82,25.84,5.4,Khulna
19940814,30.85,26.22,4.63,Khulna
19940815,32.77,26.23,8.43,Khulna
19940816,33.83,25.92,4.91,Khulna
19940817,33.23,25.81,1.83,Khulna
19940818,32.42,25.56,1.99,Khulna
19940819,32.59,25.45,5.84,Khulna
19940820,32.46,25.63,3.74,Khulna
19940821,34.0,26.28,0.88,Khulna
19940822,31.11,25.85,0.19,Khulna
19940823,31.07,25.61,4.58,Khulna
19940824,30.26,25.55,7.14,Khulna
19940825,29.43,25.73,14.05,Khulna
19940826,32.22,25.22,3.03,Khulna
19940827,30.71,25.56,2.84,Khulna
19940828,32.33,25.38,2.39,Khulna
19940829,32.93,25.79,1.4,Khulna
19940830,30.74,25.5,1.11,Khulna
19940831,29.41,25.53,0.87,Khulna
19940901,30.46,25.39,2.58,Khulna
19940902,32.8,25.52,2.8,Khulna
19940903,32.85,25.46,2.12,Khulna
19940904,30.81,25.58,2.11,Khulna
19940905,32.88,25.57,3.06,Khulna
19940906,31.68,25.57,9.25,Khulna
19940907,33.29,25.26,4.99,Khulna
19940908,31.94,25.82,0.7,Khulna
19940909,30.68,26.27,1.75,Khulna
19940910,29.28,25.5,1.22,Khulna
19940911,33.05,24.69,1.71,Khulna
19940912,30.87,25.65,1.95,Khulna
19940913,31.45,25.01,1.29,Khulna
19940914,30.96,25.9,2.41,Khulna
19940915,31.47,25.34,1.68,Khulna
19940916,30.48,25.48,1.05,Khulna
19940917,32.69,25.14,2.03,Khulna
19940918,33.18,24.72,2.2,Khulna
19940919,31.28,25.57,3.58,Khulna
19940920,30.6,24.14,2.93,Khulna
19940921,32.87,22.72,2.11,Khulna
19940922,34.04,22.55,1.35,Khulna
19940923,33.68,22.62,0.05,Khulna
19940924,34.47,21.73,0.01,Khulna
19940925,35.0,22.08,0.0,Khulna
19940926,34.58,22.94,0.0,Khulna
19940927,34.41,22.44,0.0,Khulna
19940928,35.3,21.42,1.0,Khulna
19940929,35.88,20.7,0.0,Khulna
19940930,35.18,21.14,0.0,Khulna
19941001,34.09,23.32,0.09,Khulna
19941002,32.74,24.49,0.09,Khulna
19941003,31.01,24.32,2.13,Khulna
19941004,33.03,24.11,10.44,Khulna
19941005,32.19,23.93,9.51,Khulna
19941006,31.2,24.81,1.95,Khulna
19941007,27.77,24.22,10.89,Khulna
19941008,30.91,23.75,3.72,Khulna
19941009,31.78,24.11,1.51,Khulna
19941010,32.21,24.44,1.36,Khulna
19941011,33.78,21.59,0.0,Khulna
19941012,33.96,21.99,0.96,Khulna
19941013,34.87,21.54,0.0,Khulna
19941014,34.42,21.12,0.0,Khulna
19941015,34.74,21.28,0.0,Khulna
19941016,35.91,21.7,0.0,Khulna
19941017,36.13,19.33,0.0,Khulna
19941018,34.25,19.96,0.0,Khulna
19941019,35.87,22.01,0.0,Khulna
19941020,34.28,22.49,0.0,Khulna
19941021,36.25,22.21,0.0,Khulna
19941022,34.33,23.44,0.27,Khulna
19941023,34.12,22.89,0.07,Khulna
19941024,34.49,23.25,0.12,Khulna
19941025,33.88,23.12,0.06,Khulna
19941026,35.61,21.56,0.0,Khulna
19941027,35.33,20.84,0.04,Khulna
19941028,33.92,20.59,0.0,Khulna
19941029,34.72,20.6,0.0,Khulna
19941030,34.06,21.14,0.04,Khulna
19941031,34.57,21.2,0.02,Khulna
19941101,35.36,21.58,0.0,Khulna
19941102,30.37,22.34,0.0,Khulna
19941103,33.78,20.25,2.05,Khulna
19941104,35.14,19.73,0.43,Khulna
19941105,35.49,19.38,0.04,Khulna
19941106,34.8,19.5,0.0,Khulna
19941107,35.05,19.28,0.0,Khulna
19941108,32.08,20.59,0.0,Khulna
19941109,34.95,20.29,0.02,Khulna
19941110,34.3,21.55,0.0,Khulna
19941111,34.71,19.9,0.38,Khulna
19941112,34.66,19.61,0.44,Khulna
19941113,34.67,18.86,0.41,Khulna
19941114,33.66,21.02,0.11,Khulna
19941115,33.62,20.19,0.3,Khulna
19941116,32.86,18.55,2.68,Khulna
19941117,32.93,17.21,0.0,Khulna
19941118,32.81,16.31,0.0,Khulna
19941119,31.83,14.9,0.0,Khulna
19941120,32.49,16.73,0.0,Khulna
19941121,33.05,17.92,0.0,Khulna
19941122,33.42,18.06,0.0,Khulna
19941123,31.44,19.05,0.32,Khulna
19941124,29.23,20.19,0.4,Khulna
19941125,30.65,16.83,1.59,Khulna
19941126,31.8,16.68,0.0,Khulna
19941127,31.88,16.95,0.0,Khulna
19941128,31.48,14.88,0.0,Khulna
19941129,31.47,14.38,0.0,Khulna
19941130,31.81,14.74,0.0,Khulna
19941201,31.99,15.16,0.0,Khulna
19941202,30.58,15.28,0.0,Khulna
19941203,31.06,15.27,0.0,Khulna
19941204,31.18,15.02,0.0,Khulna
19941205,31.25,15.56,0.0,Khulna
19941206,31.74,13.57,0.0,Khulna
19941207,30.45,12.61,0.0,Khulna
19941208,30.41,12.44,0.0,Khulna
19941209,31.48,12.61,0.0,Khulna
19941210,32.32,12.48,0.0,Khulna
19941211,31.84,14.01,0.0,Khulna
19941212,30.13,13.01,0.0,Khulna
19941213,27.27,8.35,0.0,Khulna
19941214,27.68,7.96,0.0,Khulna
19941215,29.25,8.54,0.0,Khulna
19941216,29.12,10.7,0.0,Khulna
19941217,29.86,10.71,0.0,Khulna
19941218,29.74,11.29,0.0,Khulna
19941219,29.66,10.85,0.0,Khulna
19941220,29.05,10.86,0.0,Khulna
19941221,28.92,10.77,0.0,Khulna
19941222,28.06,10.04,0.0,Khulna
19941223,28.67,10.4,0.0,Khulna
19941224,28.93,11.38,0.0,Khulna
19941225,29.97,12.54,0.0,Khulna
19941226,29.44,11.08,0.0,Khulna
19941227,29.63,11.74,0.0,Khulna
19941228,28.49,15.05,0.0,Khulna
19941229,27.78,13.64,0.0,Khulna
19941230,29.29,11.2,0.0,Khulna
19941231,29.51,12.69,0.0,Khulna
19950101,28.95,11.55,0.0,Khulna
19950102,27.54,10.14,0.0,Khulna
19950103,26.06,8.96,0.0,Khulna
19950104,27.38,9.83,0.0,Khulna
19950105,29.43,12.05,0.0,Khulna
19950106,28.83,13.85,0.0,Khulna
19950107,30.56,13.83,0.0,Khulna
19950108,30.52,14.28,0.0,Khulna
19950109,27.22,16.3,0.06,Khulna
19950110,28.45,14.87,3.36,Khulna
19950111,28.62,14.76,0.01,Khulna
19950112,26.87,13.11,0.46,Khulna
19950113,27.69,11.32,0.03,Khulna
19950114,26.93,9.55,0.04,Khulna
19950115,28.65,9.17,0.0,Khulna
19950116,31.01,11.68,0.0,Khulna
19950117,32.01,13.85,0.0,Khulna
19950118,29.71,15.24,0.0,Khulna
19950119,28.61,11.07,1.79,Khulna
19950120,28.41,10.46,0.0,Khulna
19950121,29.06,10.48,0.0,Khulna
19950122,27.69,10.42,0.0,Khulna
19950123,28.2,9.13,0.0,Khulna
19950124,26.56,9.35,0.0,Khulna
19950125,26.82,8.2,0.0,Khulna
19950126,27.58,8.22,0.0,Khulna
19950127,28.36,9.66,0.0,Khulna
19950128,29.47,9.87,0.0,Khulna
19950129,29.66,9.46,0.0,Khulna
19950130,30.06,12.07,0.0,Khulna
19950131,28.91,11.04,0.0,Khulna
19950201,28.77,12.0,0.0,Khulna
19950202,28.34,11.05,0.0,Khulna
19950203,30.48,10.79,0.0,Khulna
19950204,31.44,12.43,0.0,Khulna
19950205,31.89,14.38,0.02,Khulna
19950206,31.48,14.76,0.0,Khulna
19950207,31.0,12.38,0.0,Khulna
19950208,30.99,12.49,0.0,Khulna
19950209,30.99,13.58,0.0,Khulna
19950210,32.29,15.67,0.0,Khulna
19950211,32.8,16.64,0.07,Khulna
19950212,33.67,17.63,0.0,Khulna
19950213,35.7,15.76,0.0,Khulna
19950214,36.74,17.33,0.0,Khulna
19950215,36.48,18.66,0.0,Khulna
19950216,31.7,18.41,0.21,Khulna
19950217,32.37,14.96,0.18,Khulna
19950218,33.05,15.5,0.0,Khulna
19950219,33.04,19.0,10.21,Khulna
19950220,32.27,14.34,0.05,Khulna
19950221,33.07,15.92,0.09,Khulna
19950222,33.12,17.72,0.0,Khulna
19950223,34.37,18.03,0.04,Khulna
